BINARY is boolean Datatype
BINARY equiv EUPATH_0010623 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_1073269)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010623 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010623 OBI_0003246
BINARY is EUPATH_0010627 Class
BINARY equiv EUPATH_0010627 OBI_0003264_and_(IAO_0000136_some_NCBITaxon_642)
BINARY SubClassOf EUPATH_0010627 OBI_0003264
BINARY is EUPATH_0010628 Class
BINARY equiv EUPATH_0010628 OBI_0003264_and_(IAO_0000136_some_NCBITaxon_194)_and_(OBI_0000312_some_OBI_0000661)
BINARY SubClassOf EUPATH_0010628 EUPATH_0010629,
BINARY SubClassOf EUPATH_0010628 OBI_0003264
BINARY is EUPATH_0010629 Class
BINARY equiv EUPATH_0010629 OBI_0003264_and_(IAO_0000136_some_NCBITaxon_194)
BINARY SubClassOf EUPATH_0010629 OBI_0003264
BINARY is EUPATH_0010630 Class
BINARY equiv EUPATH_0010630 OBI_0003264_and_(IAO_0000136_some_NCBITaxon_562)
BINARY SubClassOf EUPATH_0010630 OBI_0003264
BINARY is EUPATH_0010632 Class
BINARY equiv EUPATH_0010632 OBI_0003264_and_(IAO_0000136_some_NCBITaxon_590)
BINARY SubClassOf EUPATH_0010632 OBI_0003264
BINARY is EUPATH_0010633 Class
BINARY equiv EUPATH_0010633 OBI_0003264_and_(IAO_0000136_some_NCBITaxon_620)
BINARY SubClassOf EUPATH_0010633 OBI_0003264
BINARY is EUPATH_0010634 Class
BINARY equiv EUPATH_0010634 OBI_0003264_and_(IAO_0000136_some_NCBITaxon_662)
BINARY SubClassOf EUPATH_0010634 OBI_0003264
BINARY is EUPATH_0010643 Class
BINARY equiv EUPATH_0010643 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_472572)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010643 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010643 OBI_0003246
BINARY is EUPATH_0010651 Class
BINARY equiv EUPATH_0010651 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_44417)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010651 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010651 OBI_0003246
BINARY is EUPATH_0010695 Class
BINARY equiv EUPATH_0010695 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_5759)_and_(OBI_0000312_some_OBI_0000661)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010695 EUPATH_0011882,
BINARY SubClassOf EUPATH_0010695 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010695 OBI_0003246
BINARY is EUPATH_0010703 Class
BINARY equiv EUPATH_0010703 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_110788)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010703 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010703 OBI_0003246
BINARY is EUPATH_0010715 Class
BINARY equiv EUPATH_0010715 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_51028)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010715 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010715 OBI_0003246
BINARY is EUPATH_0010719 Class
BINARY equiv EUPATH_0010719 OBI_0003266_and_(IAO_0000136_some_NCBITaxon_10508)_and_(OBI_0000312_some_OBI_0000661)
BINARY SubClassOf EUPATH_0010719 OBI_0003266
BINARY is EUPATH_0010720 Class
BINARY equiv EUPATH_0010720 OBI_0003266_and_(IAO_0000136_some_NCBITaxon_39733)_and_(OBI_0000312_some_OBI_0000661)
BINARY SubClassOf EUPATH_0010720 OBI_0003266
BINARY is EUPATH_0010726 Class
BINARY equiv EUPATH_0010726 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_6216)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010726 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010726 OBI_0003246
BINARY is EUPATH_0010730 Class
BINARY equiv EUPATH_0010730 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_102285)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010730 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010730 OBI_0003246
BINARY is EUPATH_0010734 Class
BINARY equiv EUPATH_0010734 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_2572558)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010734 EUPATH_0015431,
BINARY SubClassOf EUPATH_0010734 OBI_0003246
BINARY is EUPATH_0010738 Class
BINARY equiv EUPATH_0010738 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_1089792)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010738 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010738 OBI_0003246
BINARY is EUPATH_0010754 Class
BINARY equiv EUPATH_0010754 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_110766)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010754 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010754 OBI_0003246
BINARY is EUPATH_0010767 Class
BINARY equiv EUPATH_0010767 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_142786)_and_(OBI_0000312_some_OBI_0000893)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010767 EUPATH_0011959,
BINARY SubClassOf EUPATH_0010767 OBI_0003246
BINARY is EUPATH_0010771 Class
BINARY equiv EUPATH_0010771 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_122928)_and_(OBI_0000312_some_OBI_0000893)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010771 EUPATH_0010767,
BINARY SubClassOf EUPATH_0010771 OBI_0003246
BINARY is EUPATH_0010775 Class
BINARY equiv EUPATH_0010775 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_122929)_and_(OBI_0000312_some_OBI_0000893)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010775 EUPATH_0010767,
BINARY SubClassOf EUPATH_0010775 OBI_0003246
BINARY is EUPATH_0010779 Class
BINARY equiv EUPATH_0010779 OBI_0003266_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_122929)_and_(OBI_0000312_some_OBI_0000911)
BINARY SubClassOf EUPATH_0010779 EUPATH_0010781,
BINARY SubClassOf EUPATH_0010779 OBI_0003266,
BINARY SubClassOf EUPATH_0010779 STATO_0000190
BINARY is EUPATH_0010780 Class
BINARY equiv EUPATH_0010780 OBI_0003266_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_122928)_and_(OBI_0000312_some_OBI_0000911)
BINARY SubClassOf EUPATH_0010780 EUPATH_0010781,
BINARY SubClassOf EUPATH_0010780 OBI_0003266,
BINARY SubClassOf EUPATH_0010780 STATO_0000190
BINARY is EUPATH_0010781 Class
BINARY equiv EUPATH_0010781 OBI_0003266_and_STATO_0000190_and_(IAO_0000136_some_NCBITaxon_142786)_and_(OBI_0000312_some_OBI_0000911)
BINARY SubClassOf EUPATH_0010781 OBI_0003266,
BINARY SubClassOf EUPATH_0010781 STATO_0000190
BINARY is EUPATH_0010786 Class
BINARY equiv EUPATH_0010786 OBI_0003265_and_(IAO_0000136_some_NCBITaxon_5806)_and_(OBI_0000312_some_OBI_0000661)
BINARY SubClassOf EUPATH_0010786 OBI_0003265
BINARY is EUPATH_0010788 Class
BINARY equiv EUPATH_0010788 OBI_0003265_and_(IAO_0000136_some_NCBITaxon_5740)_and_(OBI_0000312_some_OBI_0000661)
BINARY SubClassOf EUPATH_0010788 OBI_0003265
BINARY is EUPATH_0010789 Class
BINARY equiv EUPATH_0010789 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_703)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010789 EUPATH_0011981,
BINARY SubClassOf EUPATH_0010789 OBI_0003246
BINARY is EUPATH_0010793 Class
BINARY equiv EUPATH_0010793 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_10912)_and_(OBI_0000312_some_OBI_0000661)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010793 EUPATH_0011959,
BINARY SubClassOf EUPATH_0010793 OBI_0003246
BINARY is EUPATH_0010797 Class
BINARY SubClassOf EUPATH_0010797 EUPATH_0011983
BINARY is EUPATH_0010801 Class
BINARY equiv EUPATH_0010801 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_6181)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010801 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010801 OBI_0003246
BINARY is EUPATH_0010805 Class
BINARY SubClassOf EUPATH_0010805 EUPATH_0011984
BINARY is EUPATH_0010809 Class
BINARY equiv EUPATH_0010809 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_6248)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010809 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010809 OBI_0003246
BINARY is EUPATH_0010817 Class
BINARY equiv EUPATH_0010817 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_562)_and_(OBI_0000312_some_OBI_0002692)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010817 EUPATH_0011976,
BINARY SubClassOf EUPATH_0010817 OBI_0003246
BINARY is EUPATH_0010821 Class
BINARY equiv EUPATH_0010821 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_6202)_and_(OBI_0000312_some_OBI_0002119)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010821 EUPATH_0030117,
BINARY SubClassOf EUPATH_0010821 OBI_0003246
BINARY is EUPATH_0010825 Class
BINARY SubClassOf EUPATH_0010825 EUPATH_0011958
BINARY is EUPATH_0010829 Class
