BINARY is integer Datatype
BINARY SubClassOf OCCO_13105100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_13105100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_13105100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_13105100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_13105100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_13105100 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_13105100 OCCO_00000010_some_OCCO_00000034,
BINARY SubClassOf OCCO_13105100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_13105100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_13105100 OCCO_00000006_value_4
BINARY is OCCO_13119000 Class
BINARY is OCCO_13119907 Class
BINARY SubClassOf OCCO_13119907 OCCO_13119000,
BINARY SubClassOf OCCO_13119907 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_13119907 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_13119907 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_13119907 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_13119907 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_13119907 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_13119907 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_13119907 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_13119907 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_13119907 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_13119907 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_13119907 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_13119907 OCCO_00000006_value_4
BINARY is OCCO_13205000 Class
BINARY is OCCO_13205400 Class
BINARY SubClassOf OCCO_13205400 OCCO_13205000,
BINARY SubClassOf OCCO_13205400 OCCO_00000006_value_4
BINARY is OCCO_13207000 Class
BINARY is OCCO_13207200 Class
BINARY SubClassOf OCCO_13207200 OCCO_13207000,
BINARY SubClassOf OCCO_13207200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_13207200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_13207200 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_13207200 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_13207200 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_13207200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_13207200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_13207200 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_13207200 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_13207200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_13207200 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_13207200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_13207200 OCCO_00000006_value_4
BINARY is OCCO_13208000 Class
BINARY is OCCO_13208100 Class
BINARY SubClassOf OCCO_13208100 OCCO_13208000,
BINARY SubClassOf OCCO_13208100 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_13208100 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_13208100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_13208100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_13208100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_13208100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_13208100 OCCO_00000010_some_OCCO_00000020,
BINARY SubClassOf OCCO_13208100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_13208100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_13208100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_13208100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_13208100 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_13208100 OCCO_00000006_value_3
BINARY is OCCO_15121000 Class
BINARY is OCCO_15121101 Class
BINARY SubClassOf OCCO_15121101 OCCO_15121000,
BINARY SubClassOf OCCO_15121101 OCCO_00000006_value_4
BINARY is OCCO_15124000 Class
BINARY is OCCO_15124301 Class
BINARY SubClassOf OCCO_15124301 OCCO_15124000,
BINARY SubClassOf OCCO_15124301 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_15124301 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_15124301 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_15124301 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_15124301 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_15124301 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_15124301 OCCO_00000006_value_4
BINARY is OCCO_15129000 Class
BINARY is OCCO_15129904 Class
BINARY SubClassOf OCCO_15129904 OCCO_15129000,
BINARY SubClassOf OCCO_15129904 OCCO_00000006_value_4
BINARY is OCCO_15129909 Class
BINARY SubClassOf OCCO_15129909 OCCO_15129000,
BINARY SubClassOf OCCO_15129909 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_15129909 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_15129909 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_15129909 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_15129909 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_15129909 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_15129909 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_15129909 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_15129909 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_15129909 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_15129909 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_15129909 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_15129909 OCCO_00000006_value_4
BINARY is OCCO_17101000 Class
BINARY is OCCO_17101100 Class
BINARY SubClassOf OCCO_17101100 OCCO_17101000,
BINARY SubClassOf OCCO_17101100 OCCO_00000009_some_OCCO_00000073,
BINARY SubClassOf OCCO_17101100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_17101100 OCCO_00000009_some_OCCO_00000089,
BINARY SubClassOf OCCO_17101100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17101100 OCCO_00000009_some_OCCO_00000108,
BINARY SubClassOf OCCO_17101100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17101100 OCCO_00000010_some_OCCO_00000022,
BINARY SubClassOf OCCO_17101100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17101100 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_17101100 OCCO_00000010_some_OCCO_00000039,
BINARY SubClassOf OCCO_17101100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17101100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17101100 OCCO_00000006_value_5
BINARY is OCCO_17101200 Class
BINARY SubClassOf OCCO_17101200 OCCO_17101000,
BINARY SubClassOf OCCO_17101200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_17101200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_17101200 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17101200 OCCO_00000009_some_OCCO_00000108,
BINARY SubClassOf OCCO_17101200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17101200 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_17101200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_17101200 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_17101200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17101200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17101200 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_17101200 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_17101200 OCCO_00000006_value_4
BINARY is OCCO_17102000 Class
BINARY is OCCO_17102200 Class
BINARY SubClassOf OCCO_17102200 OCCO_17102000,
BINARY SubClassOf OCCO_17102200 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_17102200 OCCO_00000009_some_OCCO_00000081,
BINARY SubClassOf OCCO_17102200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_17102200 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_17102200 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_17102200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17102200 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17102200 OCCO_00000010_some_OCCO_00000034,
BINARY SubClassOf OCCO_17102200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17102200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17102200 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_17102200 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_17102200 OCCO_00000006_value_4
BINARY is OCCO_17203000 Class
BINARY is OCCO_17203100 Class
BINARY SubClassOf OCCO_17203100 OCCO_17203000,
BINARY SubClassOf OCCO_17203100 OCCO_00000006_value_4
BINARY is OCCO_17205000 Class
BINARY is OCCO_17205100 Class
BINARY SubClassOf OCCO_17205100 OCCO_17205000,
BINARY SubClassOf OCCO_17205100 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_17205100 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_17205100 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_17205100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_17205100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_17205100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17205100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17205100 OCCO_00000010_some_OCCO_00000034,
BINARY SubClassOf OCCO_17205100 OCCO_00000010_some_OCCO_00000039,
BINARY SubClassOf OCCO_17205100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17205100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17205100 OCCO_00000010_some_OCCO_00000049,
BINARY SubClassOf OCCO_17205100 OCCO_00000006_value_4
BINARY is OCCO_17211000 Class
BINARY is OCCO_17211200 Class
BINARY SubClassOf OCCO_17211200 OCCO_17211000,
BINARY SubClassOf OCCO_17211200 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_17211200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_17211200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_17211200 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17211200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17211200 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_17211200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_17211200 OCCO_00000010_some_OCCO_00000022,
BINARY SubClassOf OCCO_17211200 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17211200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17211200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17211200 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_17211200 OCCO_00000006_value_4
BINARY is OCCO_17211201 Class
BINARY SubClassOf OCCO_17211201 OCCO_17211000,
BINARY SubClassOf OCCO_17211201 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_17211201 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_17211201 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_17211201 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17211201 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17211201 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_17211201 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_17211201 OCCO_00000010_some_OCCO_00000022,
BINARY SubClassOf OCCO_17211201 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17211201 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17211201 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17211201 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_17211201 OCCO_00000006_value_5
BINARY is OCCO_17211202 Class
BINARY SubClassOf OCCO_17211202 OCCO_17211000,
BINARY SubClassOf OCCO_17211202 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_17211202 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_17211202 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_17211202 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17211202 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17211202 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_17211202 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_17211202 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17211202 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17211202 OCCO_00000010_some_OCCO_00000045,
BINARY SubClassOf OCCO_17211202 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17211202 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_17211202 OCCO_00000006_value_4
BINARY is OCCO_17214000 Class
BINARY is OCCO_17214100 Class
BINARY SubClassOf OCCO_17214100 OCCO_17214000,
BINARY SubClassOf OCCO_17214100 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_17214100 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_17214100 OCCO_00000009_some_OCCO_00000081,
BINARY SubClassOf OCCO_17214100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_17214100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17214100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17214100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_17214100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17214100 OCCO_00000010_some_OCCO_00000034,
BINARY SubClassOf OCCO_17214100 OCCO_00000010_some_OCCO_00000039,
BINARY SubClassOf OCCO_17214100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17214100 OCCO_00000010_some_OCCO_00000045,
BINARY SubClassOf OCCO_17214100 OCCO_00000006_value_4
BINARY is OCCO_17214102 Class
BINARY SubClassOf OCCO_17214102 OCCO_17214000,
BINARY SubClassOf OCCO_17214102 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_17214102 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_17214102 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_17214102 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_17214102 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17214102 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17214102 OCCO_00000010_some_OCCO_00000022,
BINARY SubClassOf OCCO_17214102 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17214102 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_17214102 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17214102 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17214102 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_17214102 OCCO_00000009_only_OCCO_27403200,
BINARY SubClassOf OCCO_17214102 OCCO_00000006_value_4
BINARY is OCCO_17216000 Class
BINARY is OCCO_17216100 Class
BINARY SubClassOf OCCO_17216100 OCCO_17216000,
BINARY SubClassOf OCCO_17216100 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_17216100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_17216100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_17216100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_17216100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_17216100 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_17216100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_17216100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_17216100 OCCO_00000010_some_OCCO_00000039,
BINARY SubClassOf OCCO_17216100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_17216100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_17216100 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_17216100 OCCO_00000006_value_4
BINARY is OCCO_17301000 Class
BINARY is OCCO_17301200 Class
BINARY SubClassOf OCCO_17301200 OCCO_17301000,
BINARY SubClassOf OCCO_17301200 OCCO_00000006_value_3
BINARY is OCCO_19102000 Class
BINARY is OCCO_19102900 Class
BINARY SubClassOf OCCO_19102900 OCCO_19102000
BINARY is OCCO_19102903 Class
BINARY SubClassOf OCCO_19102903 OCCO_19102000,
BINARY SubClassOf OCCO_19102903 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_19102903 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19102903 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19102903 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_19102903 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19102903 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_19102903 OCCO_00000010_some_OCCO_00000020,
BINARY SubClassOf OCCO_19102903 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19102903 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19102903 OCCO_00000010_some_OCCO_00000045,
BINARY SubClassOf OCCO_19102903 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19102903 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_19102903 OCCO_00000006_value_5
BINARY is OCCO_19103000 Class
BINARY is OCCO_19103100 Class
BINARY SubClassOf OCCO_19103100 OCCO_19103000,
BINARY SubClassOf OCCO_19103100 OCCO_00000006_value_4
BINARY is OCCO_19103102 Class
BINARY SubClassOf OCCO_19103102 OCCO_19103000,
BINARY SubClassOf OCCO_19103102 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_19103102 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19103102 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19103102 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_19103102 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_19103102 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19103102 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_19103102 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19103102 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_19103102 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_19103102 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19103102 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19103102 OCCO_00000006_value_4
BINARY is OCCO_19103103 Class
BINARY SubClassOf OCCO_19103103 OCCO_19103000,
BINARY SubClassOf OCCO_19103103 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19103103 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19103103 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_19103103 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_19103103 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19103103 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_19103103 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_19103103 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19103103 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19103103 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_19103103 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19103103 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_19103103 OCCO_00000006_value_4
BINARY is OCCO_19204000 Class
BINARY is OCCO_19204103 Class
BINARY SubClassOf OCCO_19204103 OCCO_19204000,
BINARY SubClassOf OCCO_19204103 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_19204103 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_19204103 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19204103 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_19204103 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19204103 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_19204103 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_19204103 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19204103 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_19204103 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19204103 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19204103 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_19204103 OCCO_00000006_value_5
BINARY is OCCO_19302000 Class
BINARY is OCCO_19302200 Class
BINARY SubClassOf OCCO_19302200 OCCO_19302000,
BINARY SubClassOf OCCO_19302200 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_19302200 OCCO_00000009_some_OCCO_00000081,
BINARY SubClassOf OCCO_19302200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19302200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19302200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19302200 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_19302200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_19302200 OCCO_00000010_some_OCCO_00000022,
BINARY SubClassOf OCCO_19302200 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19302200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19302200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19302200 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_19302200 OCCO_00000006_value_5
BINARY is OCCO_19303000 Class
BINARY is OCCO_19303400 Class
BINARY SubClassOf OCCO_19303400 OCCO_19303000,
BINARY SubClassOf OCCO_19303400 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19303400 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19303400 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_19303400 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_19303400 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19303400 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_19303400 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_19303400 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_19303400 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19303400 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_19303400 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19303400 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_19303400 OCCO_00000006_value_5
BINARY is OCCO_19305000 Class
BINARY is OCCO_19305100 Class
BINARY SubClassOf OCCO_19305100 OCCO_19305000,
BINARY SubClassOf OCCO_19305100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19305100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19305100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_19305100 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_19305100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19305100 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_19305100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_19305100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19305100 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_19305100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19305100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19305100 OCCO_00000010_some_OCCO_00000049,
BINARY SubClassOf OCCO_19305100 OCCO_00000006_value_5
BINARY is OCCO_19401000 Class
BINARY is OCCO_19401200 Class
BINARY SubClassOf OCCO_19401200 OCCO_19401000,
BINARY SubClassOf OCCO_19401200 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_19401200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19401200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19401200 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_19401200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19401200 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_19401200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_19401200 OCCO_00000010_some_OCCO_00000022,
BINARY SubClassOf OCCO_19401200 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19401200 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_19401200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19401200 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_19401200 OCCO_00000006_value_3
BINARY is OCCO_19406000 Class
BINARY is OCCO_19406100 Class
BINARY SubClassOf OCCO_19406100 OCCO_19406000,
