BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is C571350414528606379 Class
BINARY is C585118149809008640 Class
BINARY SubClassOf C585118149809008640 C585118149809008641
BINARY is C585118149809008641 Class
BINARY SubClassOf C585118149809008641 C585143998130155533
BINARY is C585118149809008642 Class
BINARY SubClassOf C585118149809008642 C585143998130155528
BINARY is C585118149809008643 Class
BINARY SubClassOf C585118149809008643 C585118149809008641
BINARY is C585118149809008644 Class
BINARY SubClassOf C585118149809008644 C585143998130155533
BINARY is C585118149809008645 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is C585142456413057025 Class
BINARY SubClassOf C585142456413057025 C585118149809008645
BINARY is C585142456413057026 Class
BINARY SubClassOf C585142456413057026 C585118149809008645
BINARY is C585142456413057028 Class
BINARY SubClassOf C585142456413057028 C585118149809008645
BINARY is C585143130269937664 Class
BINARY SubClassOf C585143130269937664 C585142456413057025
BINARY is C585143130269937665 Class
BINARY SubClassOf C585143130269937665 C585142456413057025
BINARY is C585143130269937666 Class
BINARY SubClassOf C585143130269937666 C585142456413057025
BINARY is C585143130269937667 Class
BINARY SubClassOf C585143130269937667 C585143130269937666
BINARY is C585143130269937668 Class
BINARY SubClassOf C585143130269937668 C585143130269937666
BINARY is C585143130269937669 Class
BINARY SubClassOf C585143130269937669 C585142456413057025
BINARY is C585143130269937670 Class
BINARY SubClassOf C585143130269937670 C585143130269937669
BINARY is C585143130269937671 Class
BINARY SubClassOf C585143130269937671 C585143130269937669
BINARY is C585143130269937672 Class
BINARY SubClassOf C585143130269937672 C585143130269937669
BINARY is C585143775240646657 Class
BINARY SubClassOf C585143775240646657 C585142456413057028
BINARY is C585143775240646658 Class
BINARY SubClassOf C585143775240646658 C585142456413057028
BINARY is C585143775240646659 Class
BINARY SubClassOf C585143775240646659 C585142456413057028
BINARY is C585143998130155520 Class
BINARY SubClassOf C585143998130155520 C585142456413057026
BINARY is C585143998130155521 Class
BINARY SubClassOf C585143998130155521 C585143998130155520
BINARY is C585143998130155522 Class
BINARY SubClassOf C585143998130155522 C585143998130155520
BINARY is C585143998130155524 Class
BINARY SubClassOf C585143998130155524 C585143998130155520
BINARY is C585143998130155525 Class
BINARY SubClassOf C585143998130155525 C585142456413057026
BINARY is C585143998130155526 Class
BINARY SubClassOf C585143998130155526 C585143998130155525
BINARY is C585143998130155527 Class
BINARY SubClassOf C585143998130155527 C585142456413057026
BINARY is C585143998130155528 Class
BINARY SubClassOf C585143998130155528 C585142456413057026
BINARY is C585143998130155529 Class
BINARY SubClassOf C585143998130155529 C585143998130155528
BINARY is C585143998130155530 Class
BINARY SubClassOf C585143998130155530 C585143998130155528
BINARY is C585143998130155531 Class
BINARY SubClassOf C585143998130155531 C585142456413057026
BINARY is C585143998130155532 Class
BINARY SubClassOf C585143998130155532 C585142456413057026
BINARY is C585143998130155533 Class
BINARY SubClassOf C585143998130155533 C585142456413057026
BINARY is C585143998130155534 Class
BINARY SubClassOf C585143998130155534 C585143998130155533
BINARY is C585143998130155535 Class
BINARY SubClassOf C585143998130155535 C585143998130155520
BINARY is C585143998130155536 Class
BINARY SubClassOf C585143998130155536 C585143998130155533
BINARY is C585144102882897920 Class
BINARY SubClassOf C585144102882897920 C585143775240646659
BINARY is C585144102882897921 Class
BINARY SubClassOf C585144102882897921 C585143775240646659
BINARY is C585144102882897922 Class
BINARY SubClassOf C585144102882897922 C585143775240646659
BINARY is C585144102882897923 Class
BINARY SubClassOf C585144102882897923 C585143775240646659
BINARY is C585144102882897924 Class
BINARY SubClassOf C585144102882897924 C585143775240646659
BINARY is C585144102882897925 Class
BINARY SubClassOf C585144102882897925 C585143775240646659
BINARY is C585144270151741440 Class
BINARY SubClassOf C585144270151741440 C585143775240646658
BINARY is C585144270151741441 Class
