BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is isPhenotypeOf ObjectProperty
BINARY SubClassOf 200906014705358815 200906057490054233
BINARY is 200906015355118642 Class
BINARY SubClassOf 200906015355118642 200906057490054233
BINARY is 200906015554047185 Class
BINARY SubClassOf 200906015554047185 200906057490054233
BINARY is 200906015630188028 Class
BINARY SubClassOf 200906015630188028 200906057490054233
BINARY is 200906015645598010 Class
BINARY SubClassOf 200906015645598010 200906057490054233
BINARY is 200906015821728065 Class
BINARY SubClassOf 200906015821728065 EA16_cat
BINARY is 200906016295681330 Class
BINARY SubClassOf 200906016295681330 200906057490054233
BINARY is 200906016826791543 Class
BINARY SubClassOf 200906016826791543 200906057490054233
BINARY is 200906017321259576 Class
BINARY SubClassOf 200906017321259576 200906057490054233
BINARY is 200906017359278671 Class
BINARY SubClassOf 200906017359278671 200906057490054233
BINARY is 200906017775450327 Class
BINARY SubClassOf 200906017775450327 200906057490054233
BINARY is 200906018108620962 Class
BINARY SubClassOf 200906018108620962 200906057490054233
BINARY is 200906018406716786 Class
BINARY SubClassOf 200906018406716786 IB01_cat
BINARY is 200906018689371640 Class
BINARY SubClassOf 200906018689371640 200906057490054233
BINARY is 200906018939641303 Class
BINARY SubClassOf 200906018939641303 200906057490054233
BINARY is 200906019022351590 Class
BINARY SubClassOf 200906019022351590 GB02_cat
BINARY is 200906019028081277 Class
BINARY SubClassOf 200906019028081277 IB01_cat
BINARY is 200906019087127647 Class
BINARY SubClassOf 200906019087127647 200906057490054233
BINARY is 200906019797030880 Class
BINARY SubClassOf 200906019797030880 MR01_cat
BINARY is 200906019802063562 Class
BINARY SubClassOf 200906019802063562 200906057490054233
BINARY is 200906019832911487 Class
BINARY SubClassOf 200906019832911487 200906057490054233
BINARY is 200906019958862198 Class
BINARY SubClassOf 200906019958862198 200906057490054233
BINARY is 200906020154493589 Class
BINARY SubClassOf 200906020154493589 200906057490054233
BINARY is 200906020306843564 Class
BINARY SubClassOf 200906020306843564 200906057490054233
BINARY is 200906020877882745 Class
BINARY SubClassOf 200906020877882745 200906057490054233
BINARY is 200906020930033038 Class
BINARY SubClassOf 200906020930033038 200906057490054233
BINARY is 200906021005429564 Class
BINARY SubClassOf 200906021005429564 200906057490054233
BINARY is 200906021019825438 Class
BINARY DisjointWith 200906021019825438 200906043701378722
BINARY is 200906021142843556 Class
BINARY SubClassOf 200906021142843556 IB01_cat
BINARY is 200906021764945933 Class
BINARY SubClassOf 200906021764945933 200906057490054233
BINARY is 200906022143387984 Class
BINARY SubClassOf 200906022143387984 200906057490054233
BINARY is 200906023062750274 Class
BINARY SubClassOf 200906023062750274 200906057490054233
BINARY is 200906023347841486 Class
BINARY SubClassOf 200906023347841486 200906057490054233
BINARY is 200906023796604243 Class
BINARY SubClassOf 200906023796604243 200906057490054233
BINARY is 200906023881281585 Class
BINARY SubClassOf 200906023881281585 200906057490054233
BINARY is 200906024429113930 Class
BINARY SubClassOf 200906024429113930 IB01_cat
BINARY is 200906024456553950 Class
BINARY SubClassOf 200906024456553950 200906057490054233
BINARY is 200906024698237883 Class
BINARY SubClassOf 200906024698237883 200906057490054233
BINARY is 200906025272758955 Class
BINARY SubClassOf 200906025272758955 200906057490054233
BINARY is 200906025313222224 Class
BINARY SubClassOf 200906025313222224 200906057490054233
BINARY is 200906025337560287 Class
BINARY SubClassOf 200906025337560287 200906057490054233
BINARY is 200906025371521991 Class
BINARY SubClassOf 200906025371521991 IB01_cat
BINARY is 200906025404048669 Class
BINARY SubClassOf 200906025404048669 200906057490054233
BINARY is 200906025713072396 Class
BINARY SubClassOf 200906025713072396 200906057490054233
BINARY is 200906026494279318 Class
BINARY SubClassOf 200906026494279318 200906057490054233
BINARY is 200906026577093453 Class
BINARY SubClassOf 200906026577093453 200906057490054233
BINARY is 200906026667732277 Class
BINARY SubClassOf 200906026667732277 MF05_cat
BINARY is 200906026670416777 Class
BINARY SubClassOf 200906026670416777 200906057490054233
BINARY is 200906026766095963 Class
BINARY SubClassOf 200906026766095963 200906057490054233
BINARY is 200906026979237141 Class
BINARY SubClassOf 200906026979237141 200906057490054233
BINARY is 200906027137074577 Class
