BINARY is nonNegativeInteger Datatype
BINARY is CHEBI_36342 Class
BINARY SubClassOf CHEBI_36342 BFO_0000040
BINARY is CHEBI_50047 Class
BINARY SubClassOf CHEBI_50047 BFO_0000004
BINARY is CHEBI_52090 Class
BINARY SubClassOf CHEBI_52090 BFO_0000004
BINARY is CHEBI_52092 Class
BINARY SubClassOf CHEBI_52092 BFO_0000004
BINARY is CHEBI_57977 Class
BINARY SubClassOf CHEBI_57977 BFO_0000004
BINARY is CHEBI_59806 Class
BINARY SubClassOf CHEBI_59806 BFO_0000004
BINARY is COB_0000011 Class
BINARY SubClassOf COB_0000011 BFO_0000040
BINARY is COB_0000013 Class
BINARY SubClassOf COB_0000013 BFO_0000040
BINARY is COB_0000080 Class
BINARY SubClassOf COB_0000080 BFO_0000040
BINARY is GO_0000003 Class
BINARY is GO_0001820 Class
BINARY is GO_0002027 Class
BINARY is GO_0002384 Class
BINARY is GO_0003012 Class
BINARY is GO_0003013 Class
BINARY is GO_0003016 Class
BINARY is GO_0005575 Class
BINARY is GO_0005581 Class
BINARY is GO_0005587 Class
BINARY is GO_0005604 Class
BINARY is GO_0005902 Class
BINARY is GO_0005978 Class
BINARY is GO_0005980 Class
BINARY is GO_0006699 Class
BINARY is GO_0006936 Class
BINARY is GO_0007585 Class
BINARY is GO_0007586 Class
BINARY is GO_0009790 Class
BINARY is GO_0015721 Class
BINARY is GO_0022600 Class
BINARY is GO_0030073 Class
BINARY is GO_0031012 Class
BINARY is GO_0032501 Class
BINARY is GO_0035809 Class
BINARY is GO_0040011 Class
BINARY is GO_0043005 Class
BINARY is GO_0043025 Class
BINARY is GO_0043576 Class
BINARY is GO_0044058 Class
BINARY is GO_0046903 Class
BINARY is GO_0050877 Class
BINARY is GO_0050906 Class
BINARY is GO_0050912 Class
BINARY is GO_0060073 Class
BINARY is GO_0061007 Class
BINARY is GO_0065008 Class
BINARY is GO_0070091 Class
BINARY is GO_0070253 Class
BINARY is GO_0071626 Class
BINARY is GO_0071953 Class
BINARY is GO_0097254 Class
BINARY is GO_0098643 Class
BINARY is NBO_0000073 Class
BINARY is NCBITaxon_10114 Class
BINARY is NCBITaxon_110815 Class
BINARY is NCBITaxon_147099 Class
BINARY is NCBITaxon_31033 Class
BINARY is NCBITaxon_32443 Class
