BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY SubClassOf N0000007441 N0000007567
BINARY is N0000007446 Class
BINARY SubClassOf N0000007446 N0000008052
BINARY is N0000007464 Class
BINARY SubClassOf N0000007464 N0000007911
BINARY is N0000007470 Class
BINARY SubClassOf N0000007470 N0000007962
BINARY is N0000007472 Class
BINARY SubClassOf N0000007472 N0000006806
BINARY is N0000007479 Class
BINARY SubClassOf N0000007479 N0000007927,
BINARY SubClassOf N0000007479 N0000008053,
BINARY SubClassOf N0000007479 N0000008065
BINARY is N0000007480 Class
BINARY SubClassOf N0000007480 N0000007532,
BINARY SubClassOf N0000007480 N0000007587
BINARY is N0000007499 Class
BINARY SubClassOf N0000007499 N0000007570,
BINARY SubClassOf N0000007499 N0000008052,
BINARY SubClassOf N0000007499 N0000008096
BINARY is N0000007503 Class
BINARY SubClassOf N0000007503 N0000008095
BINARY is N0000007507 Class
BINARY SubClassOf N0000007507 N0000007874
BINARY is N0000007515 Class
BINARY SubClassOf N0000007515 N0000007681
BINARY is N0000007520 Class
BINARY SubClassOf N0000007520 N0000007681,
BINARY SubClassOf N0000007520 N0000007692
BINARY is N0000007523 Class
BINARY SubClassOf N0000007523 N0000008167
BINARY is N0000007524 Class
BINARY SubClassOf N0000007524 N0000008260
BINARY is N0000007526 Class
BINARY SubClassOf N0000007526 N0000008011
BINARY is N0000007528 Class
BINARY is N0000007529 Class
BINARY SubClassOf N0000007529 N0000007646,
BINARY SubClassOf N0000007529 N0000007897,
BINARY SubClassOf N0000007529 N0000011330
BINARY is N0000007530 Class
BINARY SubClassOf N0000007530 N0000007853,
BINARY SubClassOf N0000007530 N0000008200
BINARY is N0000007532 Class
BINARY SubClassOf N0000007532 N0000008164
BINARY is N0000007536 Class
BINARY SubClassOf N0000007536 N0000008260
BINARY is N0000007540 Class
BINARY SubClassOf N0000007540 N0000007676
BINARY is N0000007541 Class
BINARY SubClassOf N0000007541 N0000008197
BINARY is N0000007542 Class
BINARY SubClassOf N0000007542 N0000007524
BINARY is N0000007548 Class
BINARY SubClassOf N0000007548 N0000008260
BINARY is N0000007549 Class
BINARY SubClassOf N0000007549 N0000007540,
BINARY SubClassOf N0000007549 N0000008201
BINARY is N0000007552 Class
BINARY SubClassOf N0000007552 N0000007528,
BINARY SubClassOf N0000007552 N0000008109
BINARY is N0000007553 Class
BINARY SubClassOf N0000007553 N0000008141,
BINARY SubClassOf N0000007553 N0000008260
BINARY is N0000007556 Class
BINARY SubClassOf N0000007556 N0000007570
BINARY is N0000007561 Class
BINARY SubClassOf N0000007561 N0000008259
BINARY is N0000007565 Class
BINARY SubClassOf N0000007565 N0000008259
BINARY is N0000007567 Class
BINARY SubClassOf N0000007567 N0000008217
BINARY is N0000007570 Class
BINARY SubClassOf N0000007570 N0000008259
BINARY is N0000007574 Class
BINARY SubClassOf N0000007574 N0000008164
BINARY is N0000007582 Class
BINARY SubClassOf N0000007582 N0000007984,
BINARY SubClassOf N0000007582 N0000175721
BINARY is N0000007583 Class
BINARY SubClassOf N0000007583 N0000007574,
BINARY SubClassOf N0000007583 N0000008181
BINARY is N0000007586 Class
BINARY SubClassOf N0000007586 N0000007726
BINARY is N0000007587 Class
BINARY SubClassOf N0000007587 N0000008259
BINARY is N0000007588 Class
BINARY SubClassOf N0000007588 N0000007587
BINARY is N0000007590 Class
BINARY SubClassOf N0000007590 N0000008141
BINARY is N0000007592 Class
BINARY SubClassOf N0000007592 N0000008217
BINARY is N0000007593 Class
BINARY SubClassOf N0000007593 N0000008259
BINARY is N0000007604 Class
BINARY SubClassOf N0000007604 N0000008250
BINARY is N0000007605 Class
BINARY SubClassOf N0000007605 N0000008260
BINARY is N0000007606 Class
BINARY SubClassOf N0000007606 N0000007731
BINARY is N0000007612 Class
BINARY SubClassOf N0000007612 N0000007956
BINARY is N0000007615 Class
BINARY SubClassOf N0000007615 N0000005817
BINARY is N0000007616 Class
BINARY SubClassOf N0000007616 N0000007768,
BINARY SubClassOf N0000007616 N0000008147
BINARY is N0000007618 Class
BINARY SubClassOf N0000007618 N0000007620,
BINARY SubClassOf N0000007618 N0000008261
BINARY is N0000007619 Class
BINARY SubClassOf N0000007619 N0000007618
BINARY is N0000007620 Class
BINARY SubClassOf N0000007620 N0000007503
BINARY is N0000007621 Class
BINARY SubClassOf N0000007621 N0000007620,
BINARY SubClassOf N0000007621 N0000008261
BINARY is N0000007626 Class
BINARY SubClassOf N0000007626 N0000008257
BINARY is N0000007627 Class
BINARY SubClassOf N0000007627 N0000008137
BINARY is N0000007628 Class
BINARY SubClassOf N0000007628 N0000008137
BINARY is N0000007630 Class
BINARY SubClassOf N0000007630 N0000007626
BINARY is N0000007634 Class
BINARY SubClassOf N0000007634 N0000007897
BINARY is N0000007642 Class
BINARY SubClassOf N0000007642 N0000007681,
BINARY SubClassOf N0000007642 N0000008259
BINARY is N0000007646 Class
BINARY SubClassOf N0000007646 N0000007676
BINARY is N0000007647 Class
BINARY SubClassOf N0000007647 N0000007541,
BINARY SubClassOf N0000007647 N0000007676,
BINARY SubClassOf N0000007647 N0000008166
BINARY is N0000007658 Class
BINARY SubClassOf N0000007658 N0000007775,
BINARY SubClassOf N0000007658 N0000008159
BINARY is N0000007659 Class
BINARY is N0000007662 Class
BINARY SubClassOf N0000007662 N0000008168
BINARY is N0000007663 Class
BINARY SubClassOf N0000007663 N0000007769,
BINARY SubClassOf N0000007663 N0000008159
BINARY is N0000007669 Class
BINARY SubClassOf N0000007669 N0000007838,
BINARY SubClassOf N0000007669 N0000008112
BINARY is N0000007676 Class
BINARY SubClassOf N0000007676 N0000000002
BINARY is N0000007679 Class
BINARY SubClassOf N0000007679 N0000008109
BINARY is N0000007681 Class
BINARY SubClassOf N0000007681 N0000007676
BINARY is N0000007683 Class
BINARY SubClassOf N0000007683 N0000007676,
BINARY SubClassOf N0000007683 N0000008257
BINARY is N0000007684 Class
BINARY SubClassOf N0000007684 N0000007676
BINARY is N0000007685 Class
BINARY SubClassOf N0000007685 N0000007683,
BINARY SubClassOf N0000007685 N0000175073
BINARY is N0000007691 Class
BINARY SubClassOf N0000007691 N0000008168
BINARY is N0000007692 Class
BINARY SubClassOf N0000007692 N0000007628
BINARY is N0000007696 Class
BINARY SubClassOf N0000007696 N0000007630,
BINARY SubClassOf N0000007696 N0000008156
BINARY is N0000007697 Class
BINARY SubClassOf N0000007697 N0000007507
BINARY is N0000007698 Class
BINARY SubClassOf N0000007698 N0000008038
BINARY is N0000007703 Class
BINARY SubClassOf N0000007703 N0000006806
BINARY is N0000007707 Class
BINARY SubClassOf N0000007707 N0000007684
BINARY is N0000007714 Class
BINARY SubClassOf N0000007714 N0000007717
BINARY is N0000007716 Class
BINARY SubClassOf N0000007716 N0000007540
BINARY is N0000007717 Class
BINARY SubClassOf N0000007717 N0000006847
BINARY is N0000007718 Class
BINARY SubClassOf N0000007718 N0000006185,
BINARY SubClassOf N0000007718 N0000007439
BINARY is N0000007720 Class
BINARY SubClassOf N0000007720 N0000011331
BINARY is N0000007721 Class
BINARY SubClassOf N0000007721 N0000008178
BINARY is N0000007725 Class
BINARY SubClassOf N0000007725 N0000007720
BINARY is N0000007726 Class
BINARY SubClassOf N0000007726 N0000008168
BINARY is N0000007728 Class
BINARY SubClassOf N0000007728 N0000007731,
BINARY SubClassOf N0000007728 N0000007740,
BINARY SubClassOf N0000007728 N0000008058
BINARY is N0000007731 Class
BINARY SubClassOf N0000007731 N0000008260
BINARY is N0000007733 Class
BINARY SubClassOf N0000007733 N0000007659,
BINARY SubClassOf N0000007733 N0000007684
BINARY is N0000007740 Class
BINARY SubClassOf N0000007740 N0000008258
BINARY is N0000007753 Class
BINARY SubClassOf N0000007753 N0000008186,
BINARY SubClassOf N0000007753 N0000008189,
BINARY SubClassOf N0000007753 N0000178808
BINARY is N0000007761 Class
BINARY SubClassOf N0000007761 N0000007768
BINARY is N0000007762 Class
BINARY SubClassOf N0000007762 N0000007768
BINARY is N0000007768 Class
BINARY SubClassOf N0000007768 N0000008235
BINARY is N0000007769 Class
BINARY SubClassOf N0000007769 N0000008217
BINARY is N0000007775 Class
BINARY SubClassOf N0000007775 N0000008259
BINARY is N0000007783 Class
BINARY SubClassOf N0000007783 N0000008211
BINARY is N0000007793 Class
BINARY SubClassOf N0000007793 N0000007896,
BINARY SubClassOf N0000007793 N0000008149
BINARY is N0000007794 Class
BINARY SubClassOf N0000007794 N0000008257
BINARY is N0000007798 Class
BINARY SubClassOf N0000007798 N0000007503
BINARY is N0000007805 Class
BINARY SubClassOf N0000007805 N0000007432,
BINARY SubClassOf N0000007805 N0000007838
BINARY is N0000007809 Class
BINARY SubClassOf N0000007809 N0000008164
BINARY is N0000007812 Class
BINARY SubClassOf N0000007812 N0000006999,
BINARY SubClassOf N0000007812 N0000008203
BINARY is N0000007813 Class
BINARY SubClassOf N0000007813 N0000008171,
BINARY SubClassOf N0000007813 N0000008258,
BINARY SubClassOf N0000007813 N0000008260
BINARY is N0000007815 Class
BINARY SubClassOf N0000007815 N0000008260
BINARY is N0000007820 Class
BINARY SubClassOf N0000007820 N0000008182,
BINARY SubClassOf N0000007820 N0000167471
BINARY is N0000007830 Class
BINARY SubClassOf N0000007830 N0000008259
BINARY is N0000007832 Class
BINARY SubClassOf N0000007832 N0000006806
BINARY is N0000007833 Class
BINARY SubClassOf N0000007833 N0000000002
BINARY is N0000007835 Class
BINARY SubClassOf N0000007835 N0000008217
BINARY is N0000007836 Class
BINARY SubClassOf N0000007836 N0000006806,
BINARY SubClassOf N0000007836 N0000008249
BINARY is N0000007838 Class
BINARY SubClassOf N0000007838 N0000007439,
BINARY SubClassOf N0000007838 N0000008168
BINARY is N0000007845 Class
BINARY SubClassOf N0000007845 N0000008257,
BINARY SubClassOf N0000007845 N0000175073
BINARY is N0000007847 Class
BINARY SubClassOf N0000007847 N0000008257
BINARY is N0000007853 Class
BINARY SubClassOf N0000007853 N0000007897
BINARY is N0000007861 Class
BINARY SubClassOf N0000007861 N0000008033
BINARY is N0000007863 Class
BINARY SubClassOf N0000007863 N0000008109
BINARY is N0000007874 Class
BINARY SubClassOf N0000007874 N0000007833
BINARY is N0000007875 Class
BINARY SubClassOf N0000007875 N0000007874,
BINARY SubClassOf N0000007875 N0000011330
BINARY is N0000007890 Class
BINARY SubClassOf N0000007890 N0000007896
BINARY is N0000007891 Class
BINARY SubClassOf N0000007891 N0000008268
BINARY is N0000007894 Class
BINARY SubClassOf N0000007894 N0000008235
BINARY is N0000007896 Class
BINARY SubClassOf N0000007896 N0000008228,
BINARY SubClassOf N0000007896 N0000011330
BINARY is N0000007897 Class
BINARY SubClassOf N0000007897 N0000005723
BINARY is N0000007898 Class
BINARY SubClassOf N0000007898 N0000008236
BINARY is N0000007903 Class
BINARY SubClassOf N0000007903 N0000007875
BINARY is N0000007911 Class
BINARY SubClassOf N0000007911 N0000008261,
BINARY SubClassOf N0000007911 N0000011415
BINARY is N0000007912 Class
BINARY SubClassOf N0000007912 N0000008257
BINARY is N0000007916 Class
BINARY SubClassOf N0000007916 N0000007894,
BINARY SubClassOf N0000007916 N0000008147
BINARY is N0000007921 Class
BINARY SubClassOf N0000007921 N0000005817
BINARY is www.w3.org/2000/01/-schema# Annotations
BINARY is Thing www.w3.org/2002/07/#
BINARY is N0000007927 Class
BINARY SubClassOf N0000007927 N0000008259
BINARY is N0000007929 Class
BINARY SubClassOf N0000007929 N0000008259
BINARY is N0000007930 Class
BINARY SubClassOf N0000007930 N0000007929
BINARY is N0000007940 Class
BINARY SubClassOf N0000007940 N0000007973
BINARY is N0000007944 Class
BINARY SubClassOf N0000007944 N0000007947
BINARY is N0000007947 Class
BINARY SubClassOf N0000007947 N0000008164
BINARY is N0000007952 Class
BINARY SubClassOf N0000007952 N0000007809
BINARY is N0000007956 Class
BINARY SubClassOf N0000007956 N0000005817
BINARY is N0000007957 Class
BINARY SubClassOf N0000007957 N0000008217
BINARY is N0000007960 Class
BINARY SubClassOf N0000007960 N0000008260
BINARY is N0000007962 Class
BINARY SubClassOf N0000007962 N0000008096
BINARY is N0000007964 Class
BINARY SubClassOf N0000007964 N0000008139
BINARY is N0000007968 Class
BINARY SubClassOf N0000007968 N0000008217
BINARY is N0000007971 Class
BINARY SubClassOf N0000007971 N0000007627
BINARY is N0000007973 Class
BINARY SubClassOf N0000007973 N0000007676
BINARY is N0000007977 Class
BINARY SubClassOf N0000007977 N0000007973
BINARY is N0000007981 Class
BINARY SubClassOf N0000007981 N0000007983,
BINARY SubClassOf N0000007981 N0000008238
BINARY is N0000007983 Class
BINARY SubClassOf N0000007983 N0000008137
BINARY is N0000007984 Class
BINARY SubClassOf N0000007984 N0000007540,
BINARY SubClassOf N0000007984 N0000007692,
BINARY SubClassOf N0000007984 N0000007983
BINARY is N0000007990 Class
BINARY SubClassOf N0000007990 N0000008235
BINARY is N0000007999 Class
BINARY SubClassOf N0000007999 N0000007503
BINARY is N0000008001 Class
BINARY SubClassOf N0000008001 N0000008242
BINARY is N0000008011 Class
BINARY SubClassOf N0000008011 N0000008168
BINARY is N0000008014 Class
BINARY SubClassOf N0000008014 N0000008218
BINARY is N0000008017 Class
BINARY SubClassOf N0000008017 N0000008241
BINARY is N0000008020 Class
BINARY SubClassOf N0000008020 N0000008053
BINARY is N0000008025 Class
BINARY SubClassOf N0000008025 N0000008242
BINARY is N0000008029 Class
BINARY SubClassOf N0000008029 N0000005723,
BINARY SubClassOf N0000008029 N0000007439
BINARY is N0000008032 Class
BINARY SubClassOf N0000008032 N0000008260
BINARY is N0000008033 Class
BINARY SubClassOf N0000008033 N0000008032,
BINARY SubClassOf N0000008033 N0000171195
BINARY is N0000008038 Class
BINARY SubClassOf N0000008038 N0000008167
BINARY is N0000008041 Class
BINARY SubClassOf N0000008041 N0000008249
BINARY is N0000008043 Class
BINARY SubClassOf N0000008043 N0000007768
BINARY is N0000008048 Class
BINARY SubClassOf N0000008048 N0000007681,
BINARY SubClassOf N0000008048 N0000008053
BINARY is N0000008052 Class
BINARY SubClassOf N0000008052 N0000008260
BINARY is N0000008053 Class
BINARY SubClassOf N0000008053 N0000008249
BINARY is N0000008055 Class
BINARY SubClassOf N0000008055 N0000008249
BINARY is N0000008058 Class
BINARY SubClassOf N0000008058 N0000007503
BINARY is N0000008061 Class
BINARY SubClassOf N0000008061 N0000008065,
BINARY SubClassOf N0000008061 N0000008235
BINARY is N0000008062 Class
BINARY SubClassOf N0000008062 N0000008065,
BINARY SubClassOf N0000008062 N0000008236
BINARY is N0000008065 Class
BINARY SubClassOf N0000008065 N0000008260
BINARY is N0000008073 Class
BINARY SubClassOf N0000008073 N0000007830
BINARY is N0000008080 Class
BINARY SubClassOf N0000008080 N0000006847
BINARY is N0000008085 Class
BINARY SubClassOf N0000008085 N0000008249,
BINARY SubClassOf N0000008085 N0000008259
BINARY is N0000008087 Class
BINARY SubClassOf N0000008087 N0000008217,
BINARY SubClassOf N0000008087 N0000008249
BINARY is N0000008090 Class
BINARY SubClassOf N0000008090 N0000007894,
BINARY SubClassOf N0000008090 N0000008061
BINARY is N0000008095 Class
BINARY SubClassOf N0000008095 N0000000002
BINARY is N0000008096 Class
BINARY SubClassOf N0000008096 N0000008095
BINARY is N0000008098 Class
BINARY SubClassOf N0000008098 N0000007912,
BINARY SubClassOf N0000008098 N0000008237
BINARY is N0000008099 Class
BINARY SubClassOf N0000008099 N0000008041
BINARY is N0000008103 Class
BINARY SubClassOf N0000008103 N0000008249,
BINARY SubClassOf N0000008103 N0000008259
BINARY is N0000008109 Class
BINARY SubClassOf N0000008109 N0000007676
BINARY is N0000008111 Class
BINARY SubClassOf N0000008111 N0000008250
BINARY is N0000008112 Class
BINARY SubClassOf N0000008112 N0000007439
BINARY is N0000008113 Class
BINARY SubClassOf N0000008113 N0000007681,
BINARY SubClassOf N0000008113 N0000008114
BINARY is N0000008114 Class
BINARY SubClassOf N0000008114 N0000007627,
BINARY SubClassOf N0000008114 N0000008176
BINARY is N0000008123 Class
BINARY SubClassOf N0000008123 N0000007874,
BINARY SubClassOf N0000008123 N0000008263
BINARY is N0000008124 Class
BINARY SubClassOf N0000008124 N0000007627
BINARY is N0000008134 Class
BINARY SubClassOf N0000008134 N0000008227
BINARY is N0000008137 Class
BINARY SubClassOf N0000008137 N0000007676
BINARY is N0000008139 Class
BINARY SubClassOf N0000008139 N0000008164
BINARY is N0000008141 Class
BINARY SubClassOf N0000008141 N0000008259
BINARY is N0000008142 Class
BINARY SubClassOf N0000008142 N0000007553
BINARY is N0000008145 Class
BINARY SubClassOf N0000008145 N0000008259
BINARY is N0000008147 Class
BINARY SubClassOf N0000008147 N0000007587,
