BINARY is FOBI_00422 ObjectProperty
BINARY is CHEBI_15724 Class
BINARY SubClassOf CHEBI_15724 FOBI_040162,
BINARY SubClassOf CHEBI_15724 FOBI_00422_some_FOODON_00001046,
BINARY SubClassOf CHEBI_15724 FOBI_00422_some_FOODON_03411222
BINARY is CHEBI_15727 Class
BINARY SubClassOf CHEBI_15727 FOBI_040073,
BINARY SubClassOf CHEBI_15727 FOBI_00422_some_FOBI_0185,
BINARY SubClassOf CHEBI_15727 FOBI_00422_some_FOBI_0193
BINARY is CHEBI_15948 Class
BINARY SubClassOf CHEBI_15948 FOBI_040172,
BINARY SubClassOf CHEBI_15948 FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf CHEBI_15948 FOBI_00422_some_FOODON_00001261
BINARY is CHEBI_16737 Class
BINARY SubClassOf CHEBI_16737 FOBI_040176,
BINARY SubClassOf CHEBI_16737 FOBI_00422_some_FOBI_0185,
BINARY SubClassOf CHEBI_16737 FOBI_00422_some_FOBI_0193
BINARY is CHEBI_16828 Class
BINARY SubClassOf CHEBI_16828 FOBI_040078,
BINARY SubClassOf CHEBI_16828 FOBI_00422_some_FOBI_0145,
BINARY SubClassOf CHEBI_16828 FOBI_00422_some_FOODON_00001006,
BINARY SubClassOf CHEBI_16828 FOBI_00422_some_FOODON_00001256,
BINARY SubClassOf CHEBI_16828 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_16828 FOBI_00422_some_FOODON_00001274,
BINARY SubClassOf CHEBI_16828 FOBI_00422_some_FOODON_03301415,
BINARY SubClassOf CHEBI_16828 FOBI_00422_some_FOODON_03306632
BINARY is CHEBI_17377 Class
BINARY SubClassOf CHEBI_17377 FOBI_040208
BINARY is CHEBI_17574 Class
BINARY SubClassOf CHEBI_17574 FOBI_040185,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_00003024,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_03301116,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_03301299,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_03301415,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_03301619,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_03302111,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_03303222,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_03310193,
BINARY SubClassOf CHEBI_17574 FOBI_00422_some_FOODON_03310357
BINARY is CHEBI_18048 Class
BINARY SubClassOf CHEBI_18048 FOBI_040072,
BINARY SubClassOf CHEBI_18048 FOBI_00422_some_FOBI_0145
BINARY is CHEBI_18088 Class
BINARY SubClassOf CHEBI_18088 FOBI_040185,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_00001014,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_00001061,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_00003024,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_03301116,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_03301415,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_03301502,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_03310193,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_03310357,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_03311146,
BINARY SubClassOf CHEBI_18088 FOBI_00422_some_FOODON_03315513
BINARY is CHEBI_18089 Class
BINARY SubClassOf CHEBI_18089 FOBI_040214,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOBI_0145,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf CHEBI_18089 FOBI_00422_some_FOODON_03310272,
BINARY SubClassOf CHEBI_18089 FOBI_00422_only_FOODON_03301641
BINARY is CHEBI_25858 Class
BINARY SubClassOf CHEBI_25858 FOBI_040127,
BINARY SubClassOf CHEBI_25858 FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf CHEBI_25858 FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf CHEBI_25858 FOBI_00422_some_FOODON_00001215
BINARY is CHEBI_28088 Class
BINARY SubClassOf CHEBI_28088 FOBI_040130,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_00001006,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_00001013,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_00001014,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_00001061,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_00002753,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_00003024,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03301116,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03301299,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03301415,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03301502,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03301619,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03301660,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03302111,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03310193,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03310357,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03311146,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03315513,
BINARY SubClassOf CHEBI_28088 FOBI_00422_some_FOODON_03315904
BINARY is CHEBI_28374 Class
BINARY SubClassOf CHEBI_28374 FOBI_040147,
BINARY SubClassOf CHEBI_28374 FOBI_00422_some_FOODON_03301449
BINARY is CHEBI_30778 Class
BINARY SubClassOf CHEBI_30778 FOBI_040213,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOBI_0145,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOBI_0193,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOBI_07510,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001059,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001183,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001190,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00002297,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00002473,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00002718,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00003024,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00003042,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00003066,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00003276,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00003277,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_00003281,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301036,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301055,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301072,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301103,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301116,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301123,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301175,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301236,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301240,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301441,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301482,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301570,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301619,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301702,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301705,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301722,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301724,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03302045,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03302111,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03302727,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03302732,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03303222,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03303380,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03304639,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03304640,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03304859,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03307119,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03307633,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03309709,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03309927,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03310193,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03310272,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03310273,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03310357,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03310387,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03310641,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03311095,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03311513,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03315081,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03315145,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03411005,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03411324,
BINARY SubClassOf CHEBI_30778 FOBI_00422_some_FOODON_03420157
BINARY is CHEBI_32798 Class
BINARY SubClassOf CHEBI_32798 FOBI_040077,
BINARY SubClassOf CHEBI_32798 FOBI_00422_some_FOBI_0193,
BINARY SubClassOf CHEBI_32798 FOBI_00422_some_FOODON_00001256
BINARY is CHEBI_34741 Class
BINARY SubClassOf CHEBI_34741 FOBI_040114,
BINARY SubClassOf CHEBI_34741 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_34741 FOBI_00422_some_FOODON_03301415
BINARY is CHEBI_41254 Class
BINARY SubClassOf CHEBI_41254 FOBI_040195,
BINARY SubClassOf CHEBI_41254 FOBI_00422_some_FOODON_03411222
BINARY is CHEBI_45658 Class
BINARY SubClassOf CHEBI_45658 FOBI_040210,
BINARY SubClassOf CHEBI_45658 FOBI_00422_some_FOBI_0125,
BINARY SubClassOf CHEBI_45658 FOBI_00422_some_FOODON_03305208
BINARY is CHEBI_4828 Class
BINARY SubClassOf CHEBI_4828 FOBI_040201,
BINARY SubClassOf CHEBI_4828 FOBI_00422_some_FOODON_00002434
BINARY is CHEBI_63558 Class
BINARY SubClassOf CHEBI_63558 FOBI_040072,
BINARY SubClassOf CHEBI_63558 FOBI_00422_some_FOBI_0145
BINARY is CHEBI_63798 Class
BINARY SubClassOf CHEBI_63798 FOBI_040189,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOBI_0145,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf CHEBI_63798 FOBI_00422_some_FOODON_03310272
BINARY is CHEBI_68329 Class
BINARY SubClassOf CHEBI_68329 FOBI_040182,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOBI_0145,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOBI_0193,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOBI_07510,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00001183,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00001190,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00002297,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00002473,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00002753,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00003024,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00003042,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00003276,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00003277,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_00003281,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301036,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301055,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301072,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301116,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301123,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301175,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301240,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301300,
BINARY SubClassOf CHEBI_68329 FOBI_00422_some_FOODON_03301415,
