BINARY is integer Datatype
BINARY is Chromphyllite Class
BINARY SubClassOf Chromphyllite Mineral
BINARY is Chrompicotite Class
BINARY SubClassOf Chrompicotite Mineral
BINARY is Chrysoberyl Class
BINARY SubClassOf Chrysoberyl Mineral
BINARY is Chrysocolla Class
BINARY SubClassOf Chrysocolla Mineral
BINARY is Chrysolite Class
BINARY SubClassOf Chrysolite Mineral
BINARY is Chrysoprase Class
BINARY SubClassOf Chrysoprase Mineral
BINARY is Chrysotile Class
BINARY SubClassOf Chrysotile Mineral
BINARY is Chubutite Class
BINARY SubClassOf Chubutite Mineral
BINARY is Chudobaite Class
BINARY SubClassOf Chudobaite Mineral
BINARY is Chukanovite Class
BINARY SubClassOf Chukanovite Mineral
BINARY is Chukhrovite_Ce Class
BINARY SubClassOf Chukhrovite_Ce Mineral
BINARY is Chukhrovite_Nd Class
BINARY SubClassOf Chukhrovite_Nd Mineral
BINARY is Chukhrovite_Y Class
BINARY SubClassOf Chukhrovite_Y Mineral
BINARY is Churchite_Dy Class
BINARY SubClassOf Churchite_Dy Mineral
BINARY is Churchite_Nd Class
BINARY SubClassOf Churchite_Nd Mineral
BINARY is Churchite_Y Class
BINARY SubClassOf Churchite_Y Mineral
BINARY is Chursinite Class
BINARY SubClassOf Chursinite Mineral
BINARY is Chvaleticeite Class
BINARY SubClassOf Chvaleticeite Mineral
BINARY is Chvilevaite Class
BINARY SubClassOf Chvilevaite Mineral
BINARY is Cianciulliite Class
BINARY SubClassOf Cianciulliite Mineral
BINARY is Cinabre Class
BINARY SubClassOf Cinabre Mineral
BINARY is Cinnabar Class
BINARY SubClassOf Cinnabar Mineral
BINARY is Ciprianiite Class
BINARY SubClassOf Ciprianiite Mineral
BINARY is Citrine Class
BINARY SubClassOf Citrine Mineral
BINARY is Clairite Class
BINARY SubClassOf Clairite Mineral
BINARY is Claraite Class
BINARY SubClassOf Claraite Mineral
BINARY is Claringbullite Class
BINARY SubClassOf Claringbullite Mineral
BINARY is Clarkeite Class
BINARY SubClassOf Clarkeite Mineral
BINARY is Claudetite Class
BINARY SubClassOf Claudetite Mineral
BINARY is Clausthalite Class
BINARY SubClassOf Clausthalite Mineral
BINARY is Clearcreekite Class
BINARY SubClassOf Clearcreekite Mineral
BINARY is Clerite Class
BINARY SubClassOf Clerite Mineral
BINARY is Cleusonite Class
BINARY SubClassOf Cleusonite Mineral
BINARY is Clevelandite Class
BINARY SubClassOf Clevelandite Mineral
BINARY is Cliachite Class
BINARY SubClassOf Cliachite Mineral
BINARY is Cliffordite Class
BINARY SubClassOf Cliffordite Mineral
BINARY is Clinoatacamite Class
BINARY SubClassOf Clinoatacamite Mineral
BINARY is Clinobarylite Class
BINARY SubClassOf Clinobarylite Mineral
BINARY is Clinobehoite Class
BINARY SubClassOf Clinobehoite Mineral
BINARY is Clinobirnessite Class
BINARY SubClassOf Clinobirnessite Mineral
BINARY is Clinobisvanite Class
BINARY SubClassOf Clinobisvanite Mineral
BINARY is Clinocervantite Class
BINARY SubClassOf Clinocervantite Mineral
BINARY is Clinochalcomenite Class
BINARY SubClassOf Clinochalcomenite Mineral
BINARY is Clinochlore Class
BINARY SubClassOf Clinochlore Mineral
BINARY is Clinochrysotile Class
BINARY SubClassOf Clinochrysotile Mineral
BINARY is Clinoclase Class
BINARY SubClassOf Clinoclase Mineral
BINARY is Clinoenstatite Class
BINARY SubClassOf Clinoenstatite Mineral
BINARY is Clinoferroholmquistite Class
BINARY SubClassOf Clinoferroholmquistite Mineral
BINARY is Clinoferrosilite Class
BINARY SubClassOf Clinoferrosilite Mineral
BINARY is Clinohedrite Class
BINARY SubClassOf Clinohedrite Mineral
BINARY is Clinoholmquistite Class
BINARY SubClassOf Clinoholmquistite Mineral
BINARY is Clinohumite Class
BINARY SubClassOf Clinohumite Mineral
BINARY is Clinohydroxylapatite Class
BINARY SubClassOf Clinohydroxylapatite Mineral
BINARY is Clinohypersthene Class
BINARY SubClassOf Clinohypersthene Mineral
BINARY is Clinojimthompsonite Class
BINARY SubClassOf Clinojimthompsonite Mineral
BINARY is Clinokurchatovite Class
BINARY SubClassOf Clinokurchatovite Mineral
BINARY is Clinomimetite Class
BINARY SubClassOf Clinomimetite Mineral
BINARY is Clinophosinaite Class
BINARY SubClassOf Clinophosinaite Mineral
BINARY is Clinoptilolite Class
BINARY SubClassOf Clinoptilolite Mineral
BINARY is Clinoptilolite_Ca Class
BINARY SubClassOf Clinoptilolite_Ca Mineral
BINARY is Clinoptilolite_K Class
BINARY SubClassOf Clinoptilolite_K Mineral
BINARY is Clinoptilolite_Na Class
BINARY SubClassOf Clinoptilolite_Na Mineral
BINARY is Clinosafflorite Class
BINARY SubClassOf Clinosafflorite Mineral
BINARY is Clinotobermorite Class
BINARY SubClassOf Clinotobermorite Mineral
BINARY is Clinotyrolite Class
BINARY SubClassOf Clinotyrolite Mineral
BINARY is Clinoungemachite Class
BINARY SubClassOf Clinoungemachite Mineral
BINARY is Clinozoisite Class
BINARY SubClassOf Clinozoisite Mineral
BINARY is Clinozoisite_Sr Class
BINARY SubClassOf Clinozoisite_Sr Mineral
BINARY is Clintonite Class
BINARY SubClassOf Clintonite Mineral
BINARY is Cloncurryite Class
BINARY SubClassOf Cloncurryite Mineral
BINARY is Coalingite Class
BINARY SubClassOf Coalingite Mineral
BINARY is Cobalt_Bloom Class
BINARY SubClassOf Cobalt_Bloom Mineral
BINARY is Cobalt_pentlandite Class
BINARY SubClassOf Cobalt_pentlandite Mineral
BINARY is Cobalt_zippeite Class
BINARY SubClassOf Cobalt_zippeite Mineral
BINARY is Cobaltarthurite Class
BINARY SubClassOf Cobaltarthurite Mineral
BINARY is Cobaltaustinite Class
BINARY SubClassOf Cobaltaustinite Mineral
BINARY is Cobaltian_Arsenopyrite Class
BINARY SubClassOf Cobaltian_Arsenopyrite Mineral
BINARY is Cobaltian_Malanite Class
BINARY SubClassOf Cobaltian_Malanite Mineral
BINARY is Cobaltian_Pyrite Class
BINARY SubClassOf Cobaltian_Pyrite Mineral
BINARY is Cobaltite Class
BINARY SubClassOf Cobaltite Mineral
BINARY is Cobaltkieserite Class
BINARY SubClassOf Cobaltkieserite Mineral
BINARY is Cobaltkoritnigite Class
BINARY SubClassOf Cobaltkoritnigite Mineral
BINARY is Cobaltlotharmeyerite Class
BINARY SubClassOf Cobaltlotharmeyerite Mineral
BINARY is Cobaltmalanite Class
BINARY SubClassOf Cobaltmalanite Mineral
BINARY is Cobaltneustadtelite Class
BINARY SubClassOf Cobaltneustadtelite Mineral
BINARY is Cobaltocalcite Class
BINARY SubClassOf Cobaltocalcite Mineral
BINARY is Cobaltokoritnigite Class
BINARY SubClassOf Cobaltokoritnigite Mineral
BINARY is Cobaltomenite Class
BINARY SubClassOf Cobaltomenite Mineral
BINARY is Cobaltpentlandite Class
BINARY SubClassOf Cobaltpentlandite Mineral
BINARY is Cobalttsumcorite Class
BINARY SubClassOf Cobalttsumcorite Mineral
BINARY is Cobaltzippeite Class
BINARY SubClassOf Cobaltzippeite Mineral
BINARY is Coccinite Class
BINARY SubClassOf Coccinite Mineral
BINARY is Cochromite Class
BINARY SubClassOf Cochromite Mineral
BINARY is Cocinerite Class
BINARY SubClassOf Cocinerite Mineral
BINARY is Coconinoite Class
BINARY SubClassOf Coconinoite Mineral
BINARY is Coeruleolactite Class
BINARY SubClassOf Coeruleolactite Mineral
BINARY is Coesite Class
BINARY SubClassOf Coesite Mineral
BINARY is Coffinite Class
BINARY SubClassOf Coffinite Mineral
BINARY is Cohenite Class
BINARY SubClassOf Cohenite Mineral
BINARY is Coiraite Class
BINARY SubClassOf Coiraite Mineral
BINARY is Colbalt_Vitrol Class
BINARY SubClassOf Colbalt_Vitrol Mineral
BINARY is Colbaltian_wad Class
BINARY SubClassOf Colbaltian_wad Mineral
BINARY is Colemanite Class
BINARY SubClassOf Colemanite Mineral
BINARY is Colerainite Class
BINARY SubClassOf Colerainite Mineral
BINARY is Colimaite Class
BINARY SubClassOf Colimaite Mineral
BINARY is Collinsite Class
BINARY SubClassOf Collinsite Mineral
BINARY is Collophane Class
BINARY SubClassOf Collophane Mineral
BINARY is Coloradoite Class
BINARY SubClassOf Coloradoite Mineral
BINARY is Colquiriite Class
BINARY SubClassOf Colquiriite Mineral
BINARY is Coltan Class
BINARY SubClassOf Coltan Mineral
BINARY is Columbite_Fe Class
BINARY SubClassOf Columbite_Fe Mineral
BINARY is Columbite_Mg Class
BINARY SubClassOf Columbite_Mg Mineral
BINARY is Columbite_Mn Class
BINARY SubClassOf Columbite_Mn Mineral
BINARY is Columbite_Tantalite Class
BINARY SubClassOf Columbite_Tantalite Mineral
BINARY is Colusite Class
BINARY SubClassOf Colusite Mineral
BINARY is Comancheite Class
BINARY SubClassOf Comancheite Mineral
BINARY is Combeite Class
BINARY SubClassOf Combeite Mineral
BINARY is Comblainite Class
BINARY SubClassOf Comblainite Mineral
BINARY is Common_asbestos Class
BINARY SubClassOf Common_asbestos Mineral
BINARY is Compreignacite Class
BINARY SubClassOf Compreignacite Mineral
BINARY is Comuccite Class
BINARY SubClassOf Comuccite Mineral
BINARY is Congolite Class
BINARY SubClassOf Congolite Mineral
BINARY is Conichalcite Class
BINARY SubClassOf Conichalcite Mineral
BINARY is Conifeite Class
BINARY SubClassOf Conifeite Mineral
BINARY is Connellite Class
BINARY SubClassOf Connellite Mineral
BINARY is Cookeite Class
BINARY SubClassOf Cookeite Mineral
BINARY is Coombsite Class
BINARY SubClassOf Coombsite Mineral
BINARY is Cooperite Class
BINARY SubClassOf Cooperite Mineral
BINARY is Coparsite Class
BINARY SubClassOf Coparsite Mineral
BINARY is Copiapite Class
BINARY SubClassOf Copiapite Mineral
BINARY is Copper Class
BINARY SubClassOf Copper Mineral
BINARY is Copperas Class
BINARY SubClassOf Copperas Mineral
BINARY is Coquandite Class
BINARY SubClassOf Coquandite Mineral
BINARY is Coquimbite Class
BINARY SubClassOf Coquimbite Mineral
BINARY is Corderoite Class
BINARY SubClassOf Corderoite Mineral
BINARY is Cordierite Class
BINARY SubClassOf Cordierite Mineral
BINARY is Cordylite_Ce Class
BINARY SubClassOf Cordylite_Ce Mineral
BINARY is Corkite Class
BINARY SubClassOf Corkite Mineral
BINARY is Cornetite Class
BINARY SubClassOf Cornetite Mineral
BINARY is Cornubite Class
BINARY SubClassOf Cornubite Mineral
BINARY is Cornwallite Class
BINARY SubClassOf Cornwallite Mineral
BINARY is Coronadite Class
BINARY SubClassOf Coronadite Mineral
BINARY is Coronene Class
BINARY SubClassOf Coronene Mineral
BINARY is Corrensite Class
BINARY SubClassOf Corrensite Mineral
BINARY is Corundum Class
BINARY SubClassOf Corundum Mineral
BINARY is Corvusite Class
BINARY SubClassOf Corvusite Mineral
BINARY is Cosalite Class
BINARY SubClassOf Cosalite Mineral
BINARY is Coskrenite_Ce Class
BINARY SubClassOf Coskrenite_Ce Mineral
BINARY is Cosmochlore Class
BINARY SubClassOf Cosmochlore Mineral
BINARY is Cossyrite Class
BINARY SubClassOf Cossyrite Mineral
BINARY is Costibite Class
BINARY SubClassOf Costibite Mineral
BINARY is Cotton_stone Class
BINARY SubClassOf Cotton_stone Mineral
BINARY is Cotunnite Class
BINARY SubClassOf Cotunnite Mineral
BINARY is Coulsonite Class
BINARY SubClassOf Coulsonite Mineral
BINARY is Cousinite Class
BINARY SubClassOf Cousinite Mineral
BINARY is Coutinhite Class
BINARY SubClassOf Coutinhite Mineral
BINARY is Coutinhoite Class
BINARY SubClassOf Coutinhoite Mineral
BINARY is Coutinite Class
BINARY SubClassOf Coutinite Mineral
BINARY is Covelline Class
BINARY SubClassOf Covelline Mineral
BINARY is Covellite Class
BINARY SubClassOf Covellite Mineral
BINARY is Cesite Class
BINARY SubClassOf Cesite Mineral
BINARY is Coyoteite Class
BINARY SubClassOf Coyoteite Mineral
BINARY is Crandallite Class
BINARY SubClassOf Crandallite Mineral
BINARY is Crawfordite Class
BINARY SubClassOf Crawfordite Mineral
BINARY is Creaseyite Class
BINARY SubClassOf Creaseyite Mineral
BINARY is Crednerite Class
BINARY SubClassOf Crednerite Mineral
BINARY is Creedite Class
BINARY SubClassOf Creedite Mineral
BINARY is Crerarite Class
BINARY SubClassOf Crerarite Mineral
BINARY is Crestmoreite Class
BINARY SubClassOf Crestmoreite Mineral
BINARY is Crichtonite Class
BINARY SubClassOf Crichtonite Mineral
BINARY is Criddleite Class
BINARY SubClassOf Criddleite Mineral
BINARY is Cristobalite Class
BINARY SubClassOf Cristobalite Mineral
BINARY is Crocidolite Class
BINARY SubClassOf Crocidolite Mineral
BINARY is Crocoite Class
BINARY SubClassOf Crocoite Mineral
BINARY is Cromfordite Class
BINARY SubClassOf Cromfordite Mineral
BINARY is Cronstedtite Class
BINARY SubClassOf Cronstedtite Mineral
BINARY is Cronusite Class
BINARY SubClassOf Cronusite Mineral
BINARY is Crookesite Class
BINARY SubClassOf Crookesite Mineral
BINARY is Crossite Class
BINARY SubClassOf Crossite Mineral
BINARY is Cryolite Class
BINARY SubClassOf Cryolite Mineral
BINARY is Cryolithionite Class
BINARY SubClassOf Cryolithionite Mineral
BINARY is Cryptohalite Class
BINARY SubClassOf Cryptohalite Mineral
BINARY is Cryptomelane Class
BINARY SubClassOf Cryptomelane Mineral
BINARY is Cryptophyllite Class
BINARY SubClassOf Cryptophyllite Mineral
BINARY is Csiklovaite Class
BINARY SubClassOf Csiklovaite Mineral
BINARY is Cualstibite Class
BINARY SubClassOf Cualstibite Mineral
BINARY is Cubanite Class
BINARY SubClassOf Cubanite Mineral
BINARY is Cuboargyrite Class
BINARY SubClassOf Cuboargyrite Mineral
BINARY is Cuivre Class
BINARY SubClassOf Cuivre Mineral
BINARY is Cumengeite Class
BINARY SubClassOf Cumengeite Mineral
BINARY is Cumengite Class
BINARY SubClassOf Cumengite Mineral
BINARY is Cummingtonite Class
BINARY SubClassOf Cummingtonite Mineral
BINARY is Cupalite Class
BINARY SubClassOf Cupalite Mineral
BINARY is Cuprite Class
BINARY SubClassOf Cuprite Mineral
BINARY is Cuproadamite Class
BINARY SubClassOf Cuproadamite Mineral
BINARY is Cuproartinite_Cu Class
BINARY SubClassOf Cuproartinite_Cu Mineral
BINARY is Cuprobismutite Class
BINARY SubClassOf Cuprobismutite Mineral
BINARY is Cuprocopiapite Class
BINARY SubClassOf Cuprocopiapite Mineral
BINARY is Cuprodescloizite Class
BINARY SubClassOf Cuprodescloizite Mineral
BINARY is Cuprofaustite Class
BINARY SubClassOf Cuprofaustite Mineral
BINARY is Cuproiridsite Class
BINARY SubClassOf Cuproiridsite Mineral
BINARY is Cupromakovickyite Class
BINARY SubClassOf Cupromakovickyite Mineral
BINARY is Cupropavonite Class
BINARY SubClassOf Cupropavonite Mineral
BINARY is Cupropearceite Class
BINARY SubClassOf Cupropearceite Mineral
BINARY is Cupropolybasite Class
BINARY SubClassOf Cupropolybasite Mineral
BINARY is Cuprorhodsite Class
BINARY SubClassOf Cuprorhodsite Mineral
BINARY is Cuprorivaite Class
BINARY SubClassOf Cuprorivaite Mineral
BINARY is Cuproscheelite Class
BINARY SubClassOf Cuproscheelite Mineral
BINARY is Cuprosklodowskite Class
BINARY SubClassOf Cuprosklodowskite Mineral
BINARY is Cuprospinel Class
BINARY SubClassOf Cuprospinel Mineral
BINARY is Cuprostibite Class
BINARY SubClassOf Cuprostibite Mineral
BINARY is Cuprotungstite Class
BINARY SubClassOf Cuprotungstite Mineral
BINARY is Curetonite Class
BINARY SubClassOf Curetonite Mineral
BINARY is Curienite Class
BINARY SubClassOf Curienite Mineral
BINARY is Curite Class
BINARY SubClassOf Curite Mineral
BINARY is Curtisite Class
BINARY SubClassOf Curtisite Mineral
BINARY is Cuspidine Class
BINARY SubClassOf Cuspidine Mineral
BINARY is Custerite Class
BINARY SubClassOf Custerite Mineral
BINARY is Cuzticite Class
BINARY SubClassOf Cuzticite Mineral
BINARY is Cyanochroite Class
BINARY SubClassOf Cyanochroite Mineral
BINARY is Cyanophyllite Class
BINARY SubClassOf Cyanophyllite Mineral
BINARY is Cyanotrichite Class
BINARY SubClassOf Cyanotrichite Mineral
BINARY is Cylindrite Class
BINARY SubClassOf Cylindrite Mineral
BINARY is Cymrite Class
BINARY SubClassOf Cymrite Mineral
BINARY is Cyrilovite Class
BINARY SubClassOf Cyrilovite Mineral
BINARY is Cyrtolite Class
BINARY SubClassOf Cyrtolite Mineral
BINARY is DAnsite Class
BINARY SubClassOf DAnsite Mineral
BINARY is Dachiardite Class
BINARY SubClassOf Dachiardite Mineral
BINARY is Dachiardite_Ca Class
BINARY SubClassOf Dachiardite_Ca Mineral
BINARY is Dachiardite_Na Class
BINARY SubClassOf Dachiardite_Na Mineral
BINARY is Dadsonite Class
BINARY SubClassOf Dadsonite Mineral
BINARY is Dahllite Class
BINARY SubClassOf Dahllite Mineral
BINARY is Dalyite Class
BINARY SubClassOf Dalyite Mineral
BINARY is Damaraite Class
BINARY SubClassOf Damaraite Mineral
BINARY is Damiaoite Class
BINARY SubClassOf Damiaoite Mineral
BINARY is Danalite Class
BINARY SubClassOf Danalite Mineral
BINARY is Danbaite Class
BINARY SubClassOf Danbaite Mineral
BINARY is Danburite Class
BINARY SubClassOf Danburite Mineral
BINARY is Danielsite Class
BINARY SubClassOf Danielsite Mineral
BINARY is Dannemorite Class
BINARY SubClassOf Dannemorite Mineral
BINARY is Daomanite Class
BINARY SubClassOf Daomanite Mineral
BINARY is Daphnite Class
BINARY SubClassOf Daphnite Mineral
BINARY is Daqingshanite_Ce Class
BINARY SubClassOf Daqingshanite_Ce Mineral
BINARY is Darapiosite Class
BINARY SubClassOf Darapiosite Mineral
BINARY is Darapskite Class
BINARY SubClassOf Darapskite Mineral
BINARY is Dark_Red_Silver_Ore Class
BINARY SubClassOf Dark_Red_Silver_Ore Mineral
BINARY is Dashkesanite Class
BINARY SubClassOf Dashkesanite Mineral
BINARY is Dashkovaite Class
BINARY SubClassOf Dashkovaite Mineral
BINARY is Datolite Class
BINARY SubClassOf Datolite Mineral
BINARY is Daubreeite Class
BINARY SubClassOf Daubreeite Mineral
BINARY is Daubreelite Class
BINARY SubClassOf Daubreelite Mineral
BINARY is Davanite Class
BINARY SubClassOf Davanite Mineral
BINARY is Davidite_Ce Class
BINARY SubClassOf Davidite_Ce Mineral
BINARY is Davidite_La Class
BINARY SubClassOf Davidite_La Mineral
BINARY is Davisite Class
BINARY SubClassOf Davisite Mineral
BINARY is Davisonite Class
BINARY SubClassOf Davisonite Mineral
BINARY is Davreuxite Class
BINARY SubClassOf Davreuxite Mineral
BINARY is Davyne Class
BINARY SubClassOf Davyne Mineral
BINARY is Dawsonite Class
BINARY SubClassOf Dawsonite Mineral
BINARY is Dayingite Class
BINARY SubClassOf Dayingite Mineral
BINARY is Deanesmithite Class
BINARY SubClassOf Deanesmithite Mineral
BINARY is Decrespignyite_Y Class
BINARY SubClassOf Decrespignyite_Y Mineral
BINARY is Deerite Class
BINARY SubClassOf Deerite Mineral
BINARY is Defernite Class
BINARY SubClassOf Defernite Mineral
BINARY is Dehrnite Class
BINARY SubClassOf Dehrnite Mineral
BINARY is Delafossite Class
BINARY SubClassOf Delafossite Mineral
BINARY is Delessite Class
BINARY SubClassOf Delessite Mineral
BINARY is Delhayelite Class
BINARY SubClassOf Delhayelite Mineral
BINARY is Deliensite Class
BINARY SubClassOf Deliensite Mineral
BINARY is Delindeite Class
BINARY SubClassOf Delindeite Mineral
BINARY is Dellaite Class
BINARY SubClassOf Dellaite Mineral
BINARY is Dellaventuraite Class
BINARY SubClassOf Dellaventuraite Mineral
BINARY is Deloneite_Ce Class
BINARY SubClassOf Deloneite_Ce Mineral
BINARY is Delorenzite Class
BINARY SubClassOf Delorenzite Mineral
BINARY is Deloryite Class
BINARY SubClassOf Deloryite Mineral
BINARY is Delrioite Class
BINARY SubClassOf Delrioite Mineral
BINARY is Deltaite Class
BINARY SubClassOf Deltaite Mineral
BINARY is Delvauxite Class
BINARY SubClassOf Delvauxite Mineral
BINARY is Demantoid Class
BINARY SubClassOf Demantoid Mineral
BINARY is Demartinite Class
BINARY SubClassOf Demartinite Mineral
BINARY is Demesmaekerite Class
BINARY SubClassOf Demesmaekerite Mineral
BINARY is Demicheleite_Br Class
BINARY SubClassOf Demicheleite_Br Mineral
BINARY is Demicheleite_Cl Class
BINARY SubClassOf Demicheleite_Cl Mineral
BINARY is Denisovite Class
BINARY SubClassOf Denisovite Mineral
BINARY is Denningite Class
BINARY SubClassOf Denningite Mineral
BINARY is Dennisonite Class
BINARY SubClassOf Dennisonite Mineral
BINARY is Deoderant_Stone Class
BINARY SubClassOf Deoderant_Stone Mineral
BINARY is Derbylite Class
BINARY SubClassOf Derbylite Mineral
BINARY is Derriksite Class
BINARY SubClassOf Derriksite Mineral
BINARY is Dervillite Class
BINARY SubClassOf Dervillite Mineral
BINARY is Desaulsite Class
BINARY SubClassOf Desaulsite Mineral
BINARY is Desautelsite Class
BINARY SubClassOf Desautelsite Mineral
BINARY is Descloizite Class
BINARY SubClassOf Descloizite Mineral
BINARY is Desmine Class
BINARY SubClassOf Desmine Mineral
BINARY is Desourdyite Class
BINARY SubClassOf Desourdyite Mineral
BINARY is Despujolsite Class
BINARY SubClassOf Despujolsite Mineral
BINARY is Dessauite Class
BINARY SubClassOf Dessauite Mineral
BINARY is Destinezite Class
BINARY SubClassOf Destinezite Mineral
BINARY is Devilline Class
BINARY SubClassOf Devilline Mineral
BINARY is Dewalquite Class
BINARY SubClassOf Dewalquite Mineral
BINARY is Deweylite Class
BINARY SubClassOf Deweylite Mineral
BINARY is Dewindtite Class
BINARY SubClassOf Dewindtite Mineral
BINARY is Diaboleite Class
BINARY SubClassOf Diaboleite Mineral
BINARY is Diadochite Class
BINARY SubClassOf Diadochite Mineral
BINARY is Dialogite Class
BINARY SubClassOf Dialogite Mineral
BINARY is Diamond Class
BINARY SubClassOf Diamond Mineral
BINARY is Diaoyudaoite Class
BINARY SubClassOf Diaoyudaoite Mineral
BINARY is Diaphorite Class
BINARY SubClassOf Diaphorite Mineral
BINARY is Diaspore Class
BINARY SubClassOf Diaspore Mineral
BINARY is Dichroite Class
BINARY SubClassOf Dichroite Mineral
BINARY is Dickinsonite Class
BINARY SubClassOf Dickinsonite Mineral
BINARY is Dickinsonite_KMnNa Class
BINARY SubClassOf Dickinsonite_KMnNa Mineral
BINARY is Dickinsonite_KNa Class
BINARY SubClassOf Dickinsonite_KNa Mineral
BINARY is Dickinsonite_KNaNa Class
BINARY SubClassOf Dickinsonite_KNaNa Mineral
BINARY is Dickinsonite_NaNa Class
BINARY SubClassOf Dickinsonite_NaNa Mineral
BINARY is Dickite Class
BINARY SubClassOf Dickite Mineral
BINARY is Dickthomssenite Class
BINARY SubClassOf Dickthomssenite Mineral
BINARY is Dienerite Class
BINARY SubClassOf Dienerite Mineral
BINARY is Dietrichite Class
BINARY SubClassOf Dietrichite Mineral
BINARY is Dietzeite Class
BINARY SubClassOf Dietzeite Mineral
BINARY is Digenite Class
BINARY SubClassOf Digenite Mineral
BINARY is Dihydrite Class
BINARY SubClassOf Dihydrite Mineral
BINARY is Dilithium Class
BINARY SubClassOf Dilithium Mineral
BINARY is Dillage Class
BINARY SubClassOf Dillage Mineral
BINARY is Dimorphite Class
BINARY SubClassOf Dimorphite Mineral
BINARY is Dingdaohengite_Ce Class
BINARY SubClassOf Dingdaohengite_Ce Mineral
BINARY is Dinite Class
BINARY SubClassOf Dinite Mineral
BINARY is Diomignite Class
BINARY SubClassOf Diomignite Mineral
BINARY is Diopside Class
BINARY SubClassOf Diopside Mineral
BINARY is Dioptase Class
BINARY SubClassOf Dioptase Mineral
BINARY is Direnzoite Class
BINARY SubClassOf Direnzoite Mineral
BINARY is Dissakisite_Ce Class
BINARY SubClassOf Dissakisite_Ce Mineral
BINARY is Dissakisite_La Class
BINARY SubClassOf Dissakisite_La Mineral
BINARY is Disthene Class
BINARY SubClassOf Disthene Mineral
BINARY is Dittmarite Class
BINARY SubClassOf Dittmarite Mineral
BINARY is Diversilite_Ce Class
BINARY SubClassOf Diversilite_Ce Mineral
BINARY is Dixenite Class
BINARY SubClassOf Dixenite Mineral
BINARY is Djalmaite Class
BINARY SubClassOf Djalmaite Mineral
BINARY is Djerfisherite Class
BINARY SubClassOf Djerfisherite Mineral
BINARY is Djurleite Class
BINARY SubClassOf Djurleite Mineral
BINARY is Dmisteinbergite Class
BINARY SubClassOf Dmisteinbergite Mineral
BINARY is Dmitryivanovite Class
BINARY SubClassOf Dmitryivanovite Mineral
BINARY is Dolerophanite Class
BINARY SubClassOf Dolerophanite Mineral
BINARY is Dollaseite_Ce Class
BINARY SubClassOf Dollaseite_Ce Mineral
BINARY is Dolomite Class
BINARY SubClassOf Dolomite Mineral
BINARY is Doloresite Class
BINARY SubClassOf Doloresite Mineral
BINARY is Domeykite Class
BINARY SubClassOf Domeykite Mineral
BINARY is Donathite Class
BINARY SubClassOf Donathite Mineral
BINARY is Donbassite Class
BINARY SubClassOf Donbassite Mineral
BINARY is Donharrisite Class
BINARY SubClassOf Donharrisite Mineral
BINARY is Donnayite_Y Class
BINARY SubClassOf Donnayite_Y Mineral
BINARY is Donpeacorite Class
BINARY SubClassOf Donpeacorite Mineral
BINARY is Dorallcharite Class
BINARY SubClassOf Dorallcharite Mineral
BINARY is Dorfmanite Class
BINARY SubClassOf Dorfmanite Mineral
BINARY is Dorrite Class
BINARY SubClassOf Dorrite Mineral
BINARY is Doughtyite Class
BINARY SubClassOf Doughtyite Mineral
BINARY is Douglasite Class
BINARY SubClassOf Douglasite Mineral
BINARY is Doverite Class
BINARY SubClassOf Doverite Mineral
BINARY is Dovyrenite Class
BINARY SubClassOf Dovyrenite Mineral
BINARY is Downeyite Class
BINARY SubClassOf Downeyite Mineral
BINARY is Doyleite Class
BINARY SubClassOf Doyleite Mineral
BINARY is Dozyite Class
BINARY SubClassOf Dozyite Mineral
BINARY is Dravite Class
BINARY SubClassOf Dravite Mineral
BINARY is Dresserite Class
BINARY SubClassOf Dresserite Mineral
BINARY is Dreyerite Class
BINARY SubClassOf Dreyerite Mineral
BINARY is Droninoite Class
BINARY SubClassOf Droninoite Mineral
BINARY is Drugmanite Class
BINARY SubClassOf Drugmanite Mineral
BINARY is Drysdallite Class
BINARY SubClassOf Drysdallite Mineral
BINARY is Dualite Class
BINARY SubClassOf Dualite Mineral
BINARY is Dufrenite Class
BINARY SubClassOf Dufrenite Mineral
BINARY is Dufrenoysite Class
BINARY SubClassOf Dufrenoysite Mineral
BINARY is Duftite_alpha Class
BINARY SubClassOf Duftite_alpha Mineral
BINARY is Duftite_beta Class
BINARY SubClassOf Duftite_beta Mineral
BINARY is Dugganite Class
BINARY SubClassOf Dugganite Mineral
BINARY is Duhamelite Class
BINARY SubClassOf Duhamelite Mineral
BINARY is Dukeite Class
BINARY SubClassOf Dukeite Mineral
BINARY is Dumontite Class
BINARY SubClassOf Dumontite Mineral
BINARY is Dumortierite Class
BINARY SubClassOf Dumortierite Mineral
BINARY is Dundasite Class
BINARY SubClassOf Dundasite Mineral
BINARY is Dunhamite Class
BINARY SubClassOf Dunhamite Mineral
BINARY is Durangite Class
BINARY SubClassOf Durangite Mineral
BINARY is Duranusite Class
BINARY SubClassOf Duranusite Mineral
BINARY is Durdenite Class
BINARY SubClassOf Durdenite Mineral
BINARY is Dusmatovite Class
BINARY SubClassOf Dusmatovite Mineral
BINARY is Dussertite Class
BINARY SubClassOf Dussertite Mineral
BINARY is Duttonite Class
BINARY SubClassOf Duttonite Mineral
BINARY is Dwornikite Class
BINARY SubClassOf Dwornikite Mineral
BINARY is Dypingite Class
BINARY SubClassOf Dypingite Mineral
BINARY is Dysanalyte_Nb Class
