BINARY is string Datatype
BINARY is ontologyId DataProperty
BINARY Domain ontologyId ReferenceTerm
BINARY is ontologyLabel DataProperty
BINARY Domain ontologyLabel ReferenceTerm
BINARY Range ontologyLabel string
BINARY is shortTermId DataProperty
BINARY Domain shortTermId ReferenceTerm
BINARY Range shortTermId string
BINARY is definitionType DataProperty
BINARY Domain definitionType DefinitionTerm
BINARY Range definitionType {"prefilled"}
BINARY is ontologyId DataProperty
BINARY Characteristics ontologyId Functional
BINARY Domain ontologyId ReferenceTerm
BINARY Range ontologyId string
BINARY is termId DataProperty
BINARY Characteristics termId Functional
BINARY Domain termId ReferenceTerm
BINARY Range termId string
BINARY is url DataProperty
BINARY Characteristics url Functional
BINARY Domain url ReferenceTerm
BINARY Range url string
BINARY is BodyPartTerm Class
BINARY SubClassOf BodyPartTerm ClinicalDescriptionTerm
BINARY is BodySystemTerm Class
BINARY SubClassOf BodySystemTerm ClinicalDescriptionTerm
BINARY is ClinicalDescriptionTerm Class
BINARY SubClassOf ClinicalDescriptionTerm ReferenceTerm
BINARY is DefinitionTerm Class
BINARY SubClassOf DefinitionTerm ReferenceTerm
BINARY is DiagnosticCriteriaTerm Class
BINARY SubClassOf DiagnosticCriteriaTerm ReferenceTerm
BINARY is EditorialStatusValueSet Class
BINARY equiv EditorialStatusValueSet {InConflict_,_InWork_,_Prefilled_,_RSGApproved_,_TAGApproved_,_WHOApproved}
BINARY SubClassOf EditorialStatusValueSet ValueSet
BINARY DisjointWith EditorialStatusValueSet WHOApproved}
BINARY DisjointWith EditorialStatusValueSet TAGApproved
BINARY DisjointWith EditorialStatusValueSet RSGApproved
BINARY DisjointWith EditorialStatusValueSet Prefilled
BINARY DisjointWith EditorialStatusValueSet InWork
BINARY DisjointWith EditorialStatusValueSet {InConflict
BINARY is EtiologyTerm Class
BINARY SubClassOf EtiologyTerm ReferenceTerm
BINARY is ExclusionTerm Class
BINARY SubClassOf ExclusionTerm ReferenceTerm
BINARY is FunctionalImpactTerm Class
BINARY SubClassOf FunctionalImpactTerm ReferenceTerm
BINARY is GenomicLinkageTerm Class
BINARY SubClassOf GenomicLinkageTerm ReferenceTerm
BINARY is InclusionTerm Class
BINARY SubClassOf InclusionTerm ReferenceTerm
BINARY is InvestigationTerm Class
BINARY SubClassOf InvestigationTerm ClinicalDescriptionTerm
BINARY is ReferenceTerm Class
BINARY SubClassOf ReferenceTerm RiskFactorTerm,
BINARY SubClassOf ReferenceTerm Term
BINARY is RiskFactorTerm Class
BINARY SubClassOf RiskFactorTerm EtiologyTerm
BINARY is SeverityTerm Class
BINARY SubClassOf SeverityTerm ClinicalDescriptionTerm
BINARY is SignsAndSimptomsTerm Class
BINARY SubClassOf SignsAndSimptomsTerm ClinicalDescriptionTerm
BINARY is SnomedReferenceTerm Class
BINARY SubClassOf SnomedReferenceTerm ReferenceTerm
BINARY is SynonymTerm Class
BINARY SubClassOf SynonymTerm ReferenceTerm
BINARY is TemporalPropertiesTerm Class
BINARY SubClassOf TemporalPropertiesTerm ClinicalDescriptionTerm
BINARY is Term Class
BINARY is ValueSet Class
BINARY is ClamlReference_109 Class
BINARY is ClamlReference_121 Class
BINARY is ClamlReference_124 Class
BINARY is ClamlReference_134 Class
BINARY is ClamlReference_157 Class
BINARY is ClamlReference_160 Class
BINARY is ClamlReference_167 Class
BINARY is ClamlReference_173 Class
BINARY is ClamlReference_191 Class
BINARY is ClamlReference_193 Class
BINARY is ClamlReference_197 Class
BINARY is ClamlReference_201 Class
BINARY is ClamlReference_210 Class
BINARY is ClamlReference_215 Class
BINARY is ClamlReference_227 Class
BINARY is ClamlReference_247 Class
BINARY is ClamlReference_249 Class
BINARY is ClamlReference_268 Class
BINARY is ClamlReference_273 Class
BINARY is ClamlReference_284 Class
BINARY is ClamlReference_286 Class
