BINARY is has_prefix ObjectProperty
BINARY is UO_0000173 Class
BINARY equiv UO_0000173 {UO_0000173}
BINARY SubClassOf UO_0000173 UO_1000173
BINARY is UO_0000174 Class
BINARY equiv UO_0000174 UO_1000175_and_(has_prefix_some_UO_0000294),
BINARY equiv UO_0000174 {UO_0000174}
BINARY SubClassOf UO_0000174 UO_1000175,
BINARY SubClassOf UO_0000174 has_prefix_some_UO_0000294,
BINARY SubClassOf UO_0000174 has_prefix_only_UO_1000084
BINARY is UO_0000175 Class
BINARY equiv UO_0000175 {UO_0000175}
BINARY SubClassOf UO_0000175 UO_1000175
BINARY is UO_0000176 Class
BINARY equiv UO_0000176 UO_1000175_and_(has_prefix_some_UO_0000297),
BINARY equiv UO_0000176 {UO_0000176}
BINARY SubClassOf UO_0000176 UO_1000175,
BINARY SubClassOf UO_0000176 has_prefix_some_UO_0000297
BINARY is UO_0000179 Class
BINARY equiv UO_0000179 {UO_0000179}
BINARY SubClassOf UO_0000179 UO_1000179
BINARY is UO_0000182 Class
BINARY SubClassOf UO_0000182 UO_0000000
BINARY is UO_0000183 Class
BINARY SubClassOf UO_0000183 UO_0000182
BINARY is UO_0000185 Class
BINARY equiv UO_0000185 {UO_0000185}
BINARY SubClassOf UO_0000185 UO_1000185
BINARY is UO_0000193 Class
BINARY equiv UO_0000193 {UO_0000193}
BINARY SubClassOf UO_0000193 UO_1000193
BINARY is UO_0000198 Class
BINARY equiv UO_0000198 UO_1000197_and_(has_prefix_some_UO_0000297),
BINARY equiv UO_0000198 {UO_0000198}
BINARY SubClassOf UO_0000198 UO_1000197,
BINARY SubClassOf UO_0000198 has_prefix_some_UO_0000297
BINARY is UO_0000199 Class
BINARY equiv UO_0000199 UO_1000197_and_(has_prefix_some_UO_0000299),
BINARY equiv UO_0000199 {UO_0000199}
BINARY SubClassOf UO_0000199 UO_1000197,
BINARY SubClassOf UO_0000199 has_prefix_some_UO_0000299
BINARY is UO_0000201 Class
BINARY equiv UO_0000201 {UO_0000201}
BINARY SubClassOf UO_0000201 UO_1000201
BINARY is UO_0000208 Class
BINARY equiv UO_0000208 {UO_0000208}
BINARY SubClassOf UO_0000208 UO_1000208
BINARY is UO_0000213 Class
BINARY equiv UO_0000213 {UO_0000213}
BINARY SubClassOf UO_0000213 UO_1000213
BINARY is UO_0000215 Class
BINARY equiv UO_0000215 {UO_0000215}
BINARY SubClassOf UO_0000215 UO_1000215
BINARY is UO_0000237 Class
BINARY equiv UO_0000237 {UO_0000237}
BINARY SubClassOf UO_0000237 UO_1000237
