BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is MTHU000002 Class
BINARY SubClassOf MTHU000002 MTHU000078,
BINARY SubClassOf MTHU000002 MTHU000083,
BINARY SubClassOf MTHU000002 MTHU001848
BINARY is MTHU000003 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000004 Class
BINARY SubClassOf MTHU000004 MTHU000003
BINARY is MTHU000015 Class
BINARY is MTHU000019 Class
BINARY is MTHU000025 Class
BINARY is MTHU000026 Class
BINARY is MTHU000029 Class
BINARY is MTHU000031 Class
BINARY SubClassOf MTHU000031 MTHU000029,
BINARY SubClassOf MTHU000031 MTHU000034
BINARY is MTHU000032 Class
BINARY SubClassOf MTHU000032 MTHU000029
BINARY is MTHU000033 Class
BINARY SubClassOf MTHU000033 MTHU000032,
BINARY SubClassOf MTHU000033 MTHU000086
BINARY is MTHU000034 Class
BINARY is MTHU000035 Class
BINARY SubClassOf MTHU000035 MTHU000034
BINARY is MTHU000037 Class
BINARY is MTHU000039 Class
BINARY SubClassOf MTHU000039 MTHU000037
BINARY is MTHU000040 Class
BINARY is MTHU000046 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000047 Class
BINARY SubClassOf MTHU000047 MTHU000046
BINARY is MTHU000049 Class
BINARY SubClassOf MTHU000049 MTHU000047
BINARY is MTHU000050 Class
BINARY SubClassOf MTHU000050 MTHU000046
BINARY is MTHU000052 Class
BINARY is MTHU000055 Class
BINARY SubClassOf MTHU000055 MTHU000019
BINARY is MTHU000056 Class
BINARY SubClassOf MTHU000056 MTHU000055
BINARY is MTHU000057 Class
BINARY is MTHU000063 Class
BINARY SubClassOf MTHU000063 MTHU000003
BINARY is MTHU000064 Class
BINARY SubClassOf MTHU000064 MTHU000063
BINARY is MTHU000065 Class
BINARY SubClassOf MTHU000065 MTHU000003
BINARY is MTHU000066 Class
BINARY SubClassOf MTHU000066 MTHU000063,
BINARY SubClassOf MTHU000066 MTHU008596
BINARY is MTHU000067 Class
BINARY is MTHU000069 Class
BINARY SubClassOf MTHU000069 MTHU000067,
BINARY SubClassOf MTHU000069 MTHU000209
BINARY is MTHU000072 Class
BINARY is MTHU000073 Class
BINARY SubClassOf MTHU000073 MTHU000034,
BINARY SubClassOf MTHU000073 MTHU000040,
BINARY SubClassOf MTHU000073 MTHU000072,
BINARY SubClassOf MTHU000073 MTHU000075
BINARY is MTHU000074 Class
BINARY SubClassOf MTHU000074 MTHU000072
BINARY is MTHU000075 Class
BINARY SubClassOf MTHU000075 MTHU000029
BINARY is MTHU000077 Class
BINARY is MTHU000078 Class
BINARY SubClassOf MTHU000078 MTHU000077,
BINARY SubClassOf MTHU000078 MTHU000219
BINARY is MTHU000079 Class
BINARY SubClassOf MTHU000079 MTHU000078,
BINARY SubClassOf MTHU000079 MTHU001433
BINARY is MTHU000080 Class
BINARY SubClassOf MTHU000080 MTHU000046
BINARY is MTHU000081 Class
BINARY SubClassOf MTHU000081 MTHU000080
BINARY is MTHU000083 Class
BINARY SubClassOf MTHU000083 MTHU000102
BINARY is MTHU000084 Class
BINARY SubClassOf MTHU000084 MTHU000083
BINARY is MTHU000086 Class
BINARY SubClassOf MTHU000086 MTHU000019
BINARY is MTHU000088 Class
BINARY SubClassOf MTHU000088 MTHU000032,
BINARY SubClassOf MTHU000088 MTHU000086
BINARY is MTHU000089 Class
BINARY SubClassOf MTHU000089 MTHU000019
BINARY is MTHU000090 Class
BINARY SubClassOf MTHU000090 MTHU000086,
BINARY SubClassOf MTHU000090 MTHU000089
BINARY is MTHU000091 Class
BINARY SubClassOf MTHU000091 MTHU000089
BINARY is MTHU000093 Class
BINARY SubClassOf MTHU000093 MTHU000052
BINARY is MTHU000094 Class
BINARY SubClassOf MTHU000094 MTHU000089
BINARY is MTHU000095 Class
BINARY SubClassOf MTHU000095 MTHU000113
BINARY is MTHU000097 Class
BINARY SubClassOf MTHU000097 MTHU000113
BINARY is MTHU000098 Class
BINARY SubClassOf MTHU000098 MTHU000113
BINARY is MTHU000102 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000103 Class
BINARY SubClassOf MTHU000103 MTHU000083
BINARY is MTHU000104 Class
BINARY is MTHU000106 Class
BINARY is MTHU000109 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000110 Class
BINARY SubClassOf MTHU000110 MTHU000109
BINARY is MTHU000112 Class
BINARY SubClassOf MTHU000112 MTHU000110
BINARY is MTHU000113 Class
BINARY SubClassOf MTHU000113 MTHU000109
BINARY is MTHU000114 Class
BINARY SubClassOf MTHU000114 MTHU000113
BINARY is MTHU000115 Class
BINARY SubClassOf MTHU000115 MTHU000113
BINARY is MTHU000116 Class
BINARY SubClassOf MTHU000116 MTHU000113
BINARY is MTHU000119 Class
BINARY is MTHU000122 Class
BINARY SubClassOf MTHU000122 MTHU000019
BINARY is MTHU000123 Class
BINARY SubClassOf MTHU000123 MTHU000122
BINARY is MTHU000124 Class
BINARY SubClassOf MTHU000124 MTHU000122
BINARY is MTHU000125 Class
BINARY SubClassOf MTHU000125 MTHU000122
BINARY is MTHU000126 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000127 Class
BINARY SubClassOf MTHU000127 MTHU000083,
BINARY SubClassOf MTHU000127 MTHU000126
BINARY is MTHU000128 Class
BINARY SubClassOf MTHU000128 MTHU000083,
BINARY SubClassOf MTHU000128 MTHU000126
BINARY is MTHU000129 Class
BINARY SubClassOf MTHU000129 MTHU000083,
BINARY SubClassOf MTHU000129 MTHU000126
BINARY is MTHU000130 Class
BINARY SubClassOf MTHU000130 MTHU000126
BINARY is MTHU000131 Class
BINARY is MTHU000132 Class
BINARY SubClassOf MTHU000132 MTHU000063,
BINARY SubClassOf MTHU000132 MTHU000817,
BINARY SubClassOf MTHU000132 MTHU001848
BINARY is MTHU000139 Class
BINARY is MTHU000141 Class
BINARY SubClassOf MTHU000141 MTHU000139
BINARY is MTHU000145 Class
BINARY SubClassOf MTHU000145 MTHU000047,
BINARY SubClassOf MTHU000145 MTHU000050,
BINARY SubClassOf MTHU000145 MTHU000080
BINARY is MTHU000146 Class
BINARY SubClassOf MTHU000146 MTHU000083
BINARY is MTHU000148 Class
BINARY SubClassOf MTHU000148 MTHU000083
BINARY is MTHU000149 Class
BINARY SubClassOf MTHU000149 MTHU000083
BINARY is MTHU000151 Class
BINARY SubClassOf MTHU000151 MTHU000089
BINARY is MTHU000159 Class
BINARY SubClassOf MTHU000159 MTHU000004,
BINARY SubClassOf MTHU000159 MTHU000176
BINARY is MTHU000166 Class
BINARY SubClassOf MTHU000166 MTHU000080
BINARY is MTHU000168 Class
BINARY SubClassOf MTHU000168 MTHU000109,
BINARY SubClassOf MTHU000168 MTHU000113
BINARY is MTHU000176 Class
BINARY is MTHU000185 Class
BINARY SubClassOf MTHU000185 MTHU000080
BINARY is MTHU000189 Class
BINARY SubClassOf MTHU000189 MTHU000075
BINARY is MTHU000190 Class
BINARY SubClassOf MTHU000190 MTHU000077
BINARY is MTHU000191 Class
BINARY SubClassOf MTHU000191 MTHU000078,
BINARY SubClassOf MTHU000191 MTHU000190
BINARY is MTHU000209 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000210 Class
BINARY SubClassOf MTHU000210 MTHU000209
BINARY is MTHU000211 Class
BINARY SubClassOf MTHU000211 MTHU000209
BINARY is MTHU000212 Class
BINARY SubClassOf MTHU000212 MTHU000209
BINARY is MTHU000213 Class
BINARY SubClassOf MTHU000213 MTHU000083
BINARY is MTHU000219 Class
BINARY is Thing www.w3.org/2002/07/#
BINARY is MTHU000220 Class
BINARY SubClassOf MTHU000220 MTHU000219
BINARY is MTHU000221 Class
BINARY SubClassOf MTHU000221 MTHU000220
BINARY is MTHU000222 Class
BINARY SubClassOf MTHU000222 MTHU000219
BINARY is MTHU000223 Class
BINARY SubClassOf MTHU000223 MTHU000222
BINARY is MTHU000224 Class
BINARY SubClassOf MTHU000224 MTHU000219
BINARY is MTHU000225 Class
BINARY SubClassOf MTHU000225 MTHU000078,
BINARY SubClassOf MTHU000225 MTHU000224
BINARY is MTHU000226 Class
BINARY SubClassOf MTHU000226 MTHU000224
BINARY is MTHU000228 Class
BINARY SubClassOf MTHU000228 MTHU000086
BINARY is MTHU000229 Class
BINARY SubClassOf MTHU000229 MTHU000089
BINARY is MTHU000243 Class
BINARY SubClassOf MTHU000243 MTHU000057
BINARY is MTHU000244 Class
BINARY SubClassOf MTHU000244 MTHU000243
BINARY is MTHU000246 Class
BINARY SubClassOf MTHU000246 MTHU000243
BINARY is MTHU000247 Class
BINARY SubClassOf MTHU000247 MTHU000243
BINARY is MTHU000248 Class
BINARY SubClassOf MTHU000248 MTHU000243
BINARY is MTHU000249 Class
BINARY SubClassOf MTHU000249 MTHU000072,
BINARY SubClassOf MTHU000249 MTHU000083
BINARY is MTHU000250 Class
BINARY SubClassOf MTHU000250 MTHU000080
BINARY is MTHU000252 Class
BINARY SubClassOf MTHU000252 MTHU000102
BINARY is MTHU000257 Class
BINARY SubClassOf MTHU000257 MTHU000086,
BINARY SubClassOf MTHU000257 MTHU000089
